날짜,댓글,조회수,좋아요,싫어요
2020-09-11 10:58,JP가   억 넘게 순매수하는데 믿을수가   ,711,2,2
2022-06-02 10:14,공매도 총대 대신이 ,339,1,1
2020-09-04 15:58,편안한 승차감  삼전,481,3,1
2022-04-30 07:22,       프로 올랐다고 잔치하더니만    ,764,4,4
2021-02-19 17:55,외국인,482,2,2
2022-05-20 12:57,케사기 또 발동 하것쟈,268,0,2
2022-04-25 14:31,형님과 인연을 끊어라,348,1,2
2022-03-18 11:33,lg이노텍과   ,399,1,0
2022-02-17 14:41,오늘 공매도,283,0,0
2022-03-21 14:14,공,234,0,0
2021-12-03 10:42,이젠,386,0,1
2021-07-08 20:40,왜 ,321,1,0
2020-06-30 10:27,단타족 퇴근,325,1,0
2021-10-29 11:40,찬티도 안티가 되는곳,273,2,1
2020-07-27 14:30,맥콜   호주 머니  단타,457,0,0
2021-10-13 19:53,현시점   만 천까지 열려있어,433,2,4
2022-03-21 10:29,  이주식은 암걸린 주식,319,1,0
2022-06-24 10:04,속으시면 않됩니다,284,3,1
2021-01-21 17:24,이제들어왔어요 ,1485,5,1
2022-05-25 11:07,아   에 입 버려,277,0,0
2021-04-26 10:03,목표가   만원,372,2,5
2021-04-07 13:23,삼성전기 는 내 몸 에서,602,7,1
2021-06-18 22:52,염부장님이 뭘잘못했습니까 ,435,12,4
2022-03-22 12:46,답글  삭제된 게시물의 답글 원희룡   대입학   ,256,1,1
2022-06-07 19:45,       원부터 개인      억 순   ,664,5,2
2022-04-04 10:03,친일수구세력이 설치게 되면 부폐하여 이    ,426,2,3
2021-03-05 09:44,보유기간,418,2,1
2020-07-28 16:18,컨콜 듣고 있는 중인데 ,784,6,3
2022-01-25 09:55,연기금,651,3,1
2021-02-23 16:52,시외 거래량 나쁘지않네요,371,1,1
2020-10-07 22:29,삼성전자 인도 PLI,752,8,1
2021-05-25 14:14,공매도 턱주가리에 칼을꽂는다 ,238,0,0
2021-12-08 15:28,답글 삼성전기 정말 대단하다   ,293,0,1
2021-05-13 01:32,실적 ,250,0,0
2020-09-03 13:40,기관이랑 외인이랑 완전 반대로 움직이네,565,5,0
2022-06-26 21:51,정부에 대책을 호소드립니다 ,340,11,1
2021-10-13 20:17,낼 시초에팔자,365,3,2
2021-09-29 10:20,너도나도 달려들어 공매치는거 개우끼네  ,259,1,1
2022-05-02 09:16,아침에 안튀킨 흑두루미 없제 ,541,0,3
2021-11-02 12:13,공매도 참 징하다,352,2,0
2021-08-10 14:04,이건 뭐 도무지 알수가 없네   ,442,2,0
2020-08-13 17:55,잡주  ,419,4,0
2021-08-10 08:15,시끄럽네    ,294,1,1
2021-05-17 12:22,염개C벌시기꾼뭐 종합     갈수도 잇다   ,455,6,3
2021-08-17 15:42, 트레이딩으로  억 천먹고 나간 tltd   ,640,2,6
2021-03-16 09:08,조루전기,463,2,1
2020-08-28 09:34,이놈텍 그림보면,479,0,1
2022-06-08 11:27,  매수   매도 개꿀전기,344,0,1
2021-04-14 15:08,  삼성전기 주주 오픈채팅으로 오세요  ,373,0,1
2022-06-09 11:43,삼전기,283,1,0
2022-02-03 06:26,시장이 어찌 반응 할지요,992,8,0
2020-12-30 03:58,Daily News       년 최선호   ,515,0,2
2021-06-06 22:54,삼성전기가 완전 삼성전자랑 동일하게 움직   ,653,1,0
2021-07-25 19:17,정치하는놈들여야할것없이국민생각 도없다,694,3,1
2021-10-29 12:18,무야홍 어제먹은거 다토해내겠네,252,0,0
2021-07-20 09:28,무라타 양전이다,380,2,0
2021-07-05 09:29,아우   ,322,1,0
2020-12-02 13:22,내리막길,811,5,5
2021-05-18 16:02,전기야,404,3,0
2020-09-23 09:53,얘는 언제 전기차랑 묶이나요,471,0,0
2021-06-23 14:37,정말 드러운 주식 MLCC로 그렇게 약을   ,394,5,0
2020-08-28 09:56,개퍽락  가자 ,425,1,0
2021-08-24 11:53, 월봉 종가       ,370,1,2
2021-05-13 01:16,앞으로          박스장 일거로 보   ,264,0,1
2022-01-19 16:52,사명바꾸기  운동 시작합니다,461,8,1
2022-06-05 14:12,답글 중국은 이제부터  올하반기 돈뿌리고,735,5,1
2021-12-28 12:03,배당금  역대 최대  찌라시   ,900,2,4
2022-04-01 15:12,삼전아 무승부로 하지 않을래 ,307,0,0
2020-12-09 14:23,삼기 개꼭지    개퍽락 가자 ,679,3,1
2022-06-20 11:17,   염승환이사님 프로필   ,329,1,1
2021-05-21 09:15,행님덜 목표가,576,0,0
2021-07-29 21:17,내일 개미들 조정 기다리죠,730,9,3
2020-07-22 15:38,lg이노텍이 하락하고 삼기가 상승한 이유   ,1529,3,1
2022-05-24 14:54,윤씨의 악령이다  ,378,7,5
2020-12-10 13:34,오늘 삼전 왜 올라,605,2,3
2021-06-09 17:19,그래도 이노텍이렁 잘 지키고 있는 거 같   ,424,1,0
2021-05-07 12:55,CS 매도량,472,3,1
2021-03-29 11:09,일본장 무라타 개떡상중 삼기도 따라갈 예   ,407,3,1
2022-05-24 17:52,천하의 개잡주,229,2,0
2021-02-16 13:35,정말 넘한다,453,5,0
2021-11-24 21:19,공매도의 위력,727,6,1
2022-04-29 17:19,호실적 일등 공신  패키지 기판  승부수   ,450,4,2
2022-07-06 12:18,외인들 다 팔고 나가는데 ,196,0,0
2021-12-01 11:43,전자 형님 불꽃 쏘는데 뭐하냐,263,2,0
2021-05-04 10:46,조짐이 영,309,0,0
2021-04-08 14:19, ,324,5,2
2021-11-25 10:59,차트상,658,3,3
2020-08-18 16:16,리스크 관리 시점  ,606,9,3
2022-06-04 17:23,원달러환율다시급등 엔저현상 지속,535,1,3
2020-08-05 13:39,lg 이노텍과 운명이 바뀌였네 ,763,1,1
2022-03-24 15:34,이노텍 대덕전자 심텍 코리아써키트 차트보   ,396,0,1
2021-11-04 15:49,우아,441,1,2
2020-07-31 12:49,회사 이름 바꿔  전기  빼라,518,4,0
2022-04-04 08:07,러  크림반도 외 모든 입장 수용  우크   ,640,1,0
2021-08-01 11:35,답글  삭제된 게시물의 답글   다음주       ,1086,3,1
2020-07-21 10:38,다팔고 대신  만 매수,383,3,0
2021-11-30 13:12,이노텍,356,2,0
2021-01-21 18:34,답글 문재인 대통령님이 니들 친구냐 썩을노무    ,118,0,0
2021-01-27 14:19,한시간 한번 말아올리자 ,219,3,0
2022-06-17 13:37,뭐 테슬라 루머 이전에 들어온거긴 하지만,200,1,0
2022-04-14 10:34,    설레발 치더니     ,316,3,0
2021-10-20 21:13,답글 평단      인데도 살떨린다,301,0,0
2020-11-26 09:42,무라타,440,2,1
2020-12-22 09:43,그동안 개고생 팥위해  개급락 가자 ,426,1,5
2021-06-11 13:58,나좀 살려주라,462,1,0
2020-09-09 00:27,떼   쓸라  급등의   후유증,545,1,0
2022-06-15 20:56,답글  삭제된 게시물의 답글 수주한건 맞겠지요,422,1,2
2022-03-07 15:13,오늘  프로 하락이면 낼 공매 하루 정지   ,323,4,2
2021-09-30 14:44,바이든의 꿍꿍이 ,295,2,0
2022-03-22 10:54,주포형님들,364,3,1
2021-02-10 14:11,대단히 큰놈,404,1,0
2022-04-02 01:00,쌈박질하고 난리났군,802,3,2
2021-05-16 06:39,MLCC가 와인잔 하나에  억원,1242,17,3
2021-06-07 09:10,개미님들  주식 잘 하네요,354,1,1
2021-12-08 11:21,      원  만주 매도  ,618,4,5
2021-01-15 14:10,왜 더 안떨어지는거지  ,1123,3,1
2021-06-20 15:24,주말에도 꼬시네   ,711,2,1
2020-12-02 12:43,또 매수기회 주는겨,526,2,1
2021-01-22 09:14,      에  천주물렸습니다  ,688,0,3
2021-10-26 11:38,감사합니다,367,2,5
2021-05-26 09:26,염벌구가 동국제강     원에서 좋다고    ,335,3,0
2022-05-23 07:50,나스닥 선물 빨간불  ,442,3,3
2021-12-24 09:43,       크리스마스  이브,391,0,0
2022-01-08 09:43,야간선물 상승 MSCI  한국ETF도 상   ,1618,4,9
2021-05-09 22:23,답글  삭제된 게시물의 답글   내일 다시 종   ,481,2,4
2021-05-18 09:09,애는 도데체 뭐가 문제야 ,286,5,0
2021-06-01 09:47,여기가 인간지표들 있다는 그 종목인가요 ,254,2,0
2021-10-01 12:05,나라 망했냐구,218,1,2
2021-05-06 13:48,주포형님계십니까,337,5,0
2022-05-02 22:28,답글 이재용부회장은,340,1,1
2021-09-05 16:04,  년 영업이익    조면   만전기,617,2,1
2021-10-27 13:59,헐 역대최고,190,2,1
2022-01-17 12:59,  만원,735,5,0
2020-06-30 08:44,폭등각이다 시초가매수 승리자,405,1,2
2020-09-09 23:31,눈독 들이고 있는데      오면 바로    ,959,3,1
2021-09-16 14:47,말이 되나 ,470,8,0
2022-06-09 09:20,오늘부터는 단타보다는 중기로 그래야 돈    ,216,1,1
2022-03-04 16:09,답글  삭제된 게시물의 답글 전쟁공포로 양놈기   ,267,1,0
2022-04-22 12:28,장덕현 삼성전기 사장  동반성장은 선택    ,396,0,1
2022-04-09 14:52, 월말 월초에 일부물량 매도했는데 배당금   ,503,0,0
2021-06-03 13:50,분위기좋네요,364,0,0
2021-01-19 12:08,추수의계절 ,268,2,0
2020-06-19 14:06,부품,355,0,0
2022-01-07 12:14,골드만삭스가 금맥캐러 들어오네,744,8,1
2021-06-18 11:59,염라주 손절하고 나간다 잘 들 있어라,311,2,0
2021-05-11 13:08,   사면 이래요,234,0,2
2021-06-03 10:35,삼성전기 고민되시나요,310,0,2
2020-07-22 16:09,너무 무거웠었다 ,721,12,1
2021-08-18 13:16,      원에 매집하네,525,2,1
2021-05-04 14:38,재용이형좀 꺼내줘  ,372,8,4
2022-05-24 12:21,내년초 내년  월,524,3,3
2021-01-13 09:49,삼성전기 취업 준비  라떼는 말이야  기   ,239,0,0
2021-12-24 11:10,답글  삭제된 게시물의 답글       원 물   ,359,5,0
2021-04-28 09:51,야이 개 쪽  개기금,132,2,1
2021-05-13 10:03,반대매매,283,5,0
2022-06-09 10:18, 조원 선반영 끝남,220,0,0
2021-02-23 21:13,왠일로 기관과 외국인이 쌍끌이로 들어왔데,794,5,0
2022-01-06 14:05,장투답없네,482,6,0
2021-05-12 15:19,답글  삭제된 게시물의 답글 참 신기한게,108,1,0
2022-06-23 22:43,오늘,138,1,0
2021-01-28 07:58,오늘 모든 주식 정리해라  ,458,1,7
2021-08-18 10:17,현물   억정도 담았는데 ,410,0,4
