,날짜,댓글,조회수,좋아요,싫어요
248,2022-07-05 11:15,라인정지...,650,2,0
249,2022-07-05 11:12,연료탱크,628,4,0
250,2022-07-05 11:05,JP Morgan 장난질,638,3,0
251,2022-07-05 10:56,대한민국 주식판은 사기라 말해줬다…,630,2,2
252,2022-07-05 10:56,외인매도9.1만주/연기금쥐쉐ㅋ매도1.1만...,635,1,0
253,2022-07-05 10:50,6만무새 비행준비 완료~,646,1,3
254,2022-07-05 10:40,구마넌 가즈아 ~~~,621,7,1
255,2022-07-05 10:32,어거지라도,593,2,0
256,2022-07-05 10:32,LG전자 공시,638,0,0
257,2022-07-05 10:07,경쟁사의 도래,625,1,1
258,2022-07-05 10:05,시총 100조기업으로 만든다고?,644,3,0
259,2022-07-05 09:54,76000원 갖다놔라,617,0,3
260,2022-07-05 09:43,좀만참아봐봐요~  자다가도 떡나와요♡,657,6,0
261,2022-07-05 09:43,기다려,617,1,0
262,2022-07-05 09:40,장기우상향주입니다,646,2,0
263,2022-07-05 09:34,쫄아서 터신분??,643,3,0
264,2022-07-05 09:28,JP모간 저가튼쥐쉐ㅋ 기아와 현대차에서 ...,696,3,0
265,2022-07-05 09:22,정말 악재의 향연이다,759,3,6
266,2022-07-05 09:19,3일,608,3,0
267,2022-07-05 09:15,ㅎㅎㅎㅎㅎㅎㅎㅎㅠㅠ,592,0,0
268,2022-07-05 09:13,사기꾼쉐ㅋ들매도=JP모간39023주/KB...,631,0,0
269,2022-07-05 09:11,실적좋은데 왜 계속.반대로가냐,649,1,0
270,2022-07-05 09:09,74000가즈아,616,1,1
271,2022-07-05 09:06,휴~~~,649,1,0
272,2022-07-05 09:05,"기아차 종특을 잊고 있었다,,,",733,6,0
273,2022-07-05 08:57,3일간급등했다,662,1,0
274,2022-07-05 08:56,플러스 출발,607,1,0
275,2022-07-05 08:55,동시호가,616,1,1
276,2022-07-05 08:44,오늘 8만 돌파하자,604,1,0
277,2022-07-05 07:23,민주당 국회공전틈타 신나게 임명ㅡㅡ민주당...,677,0,0
278,2022-07-05 00:04,22년 2분기 매출/영익 추정,1272,21,2
279,2022-07-04 22:51,한국식 공매도는 범죄다! 즉각철폐!,798,11,0
280,2022-07-04 20:50,1년후 뉴스,564,0,3
281,2022-07-04 19:50,[전문가들 웃김] 한국증시에 대한단상,660,12,2
282,2022-07-04 19:30,그냥 기다리면된다,633,15,0
283,2022-07-04 17:42,독일 불합격이면,811,0,11
284,2022-07-04 17:39,솔까 기아차는 만드는 족족 잘만 팔려나간...,694,13,0
285,2022-07-04 17:33,기아10만원간다,634,9,1
286,2022-07-04 17:27,리콜에대한 생각은 없누?,575,0,1
287,2022-07-04 17:13,어거지로,576,2,0
288,2022-07-04 16:27,한국장만,615,4,0
289,2022-07-04 16:19,적정가 2마논 가즈아,671,0,6
290,2022-07-04 16:10,1시 15분에 뭔일 있었음?,685,1,0
291,2022-07-04 15:56,기아10월부터 EV6 증산,663,0,0
292,2022-07-04 15:46,13만 간다,667,6,2
293,2022-07-04 15:42,외국인 수급 변화 및 경제 지표 분석 글,657,1,0
294,2022-07-04 15:18,오늘  기아보면서 그래!!!,701,4,0
295,2022-07-04 15:11,악재 해소했으니 ...,725,5,0
296,2022-07-04 14:57,기아 내일 오를까요? 내릴까요?,955,4,0
297,2022-07-04 14:53,불기둥가즈아,625,5,0
298,2022-07-04 14:39,중국산중국산하는데...,677,3,0
299,2022-07-04 14:37,6만무새 비행준비 완료~,722,1,6
300,2022-07-04 14:31,친일파들 물러가라.,659,7,2
301,2022-07-04 14:27,"코스피, 코스닥",609,2,0
302,2022-07-04 14:14,모간하고 친일세력.,652,0,2
303,2022-07-04 14:13,니로ev 중국산배터리에 겨울철 주행거리 ...,638,1,0
304,2022-07-04 14:35,답글:[삭제된 게시물의 답글]더러운 친일수구세...,664,1,0
305,2022-07-04 13:38,"코스피 1,900p 다음 지지선(월봉분석...",712,2,1
306,2022-07-04 13:27,노조,719,8,9
307,2022-07-04 13:25,한국주식시장은 미국의 자본에.,703,9,1
308,2022-07-04 13:23,노조,624,0,2
309,2022-07-04 13:20,머또터졌냐??,745,5,0
310,2022-07-04 12:06,"[속보] 그린피스 ""현대·기아차 독일 주...",1468,2,9
311,2022-07-04 12:16,"답글:[속보] 그린피스 ""현대·기아차 독일 주...",879,3,0
312,2022-07-04 11:46,기아랑 현대차랑,800,6,0
313,2022-07-04 11:38,상한가 가봅시다~~~,701,4,0
314,2022-07-04 11:28,새키 잘버티네,672,2,0
315,2022-07-04 11:05,스포티지 하이브리드 18개월,795,4,0
316,2022-07-04 11:03,윤석열 누가 찍었냐,847,21,3
317,2022-07-04 10:58,상계동 쬐그만소형평수13평1억이하가 작년...,723,0,0
318,2022-07-04 10:37,내연차 안팔려도되... ev6만 잘팔리면...,707,0,0
319,2022-07-04 10:37,막물이다 먼저 나오는 사람이 승자다,688,1,5
320,2022-07-04 10:36,마지막 탈출 기회~,662,0,1
321,2022-07-04 10:20,기아도,693,1,1
322,2022-07-04 10:10,LG전자 공시,757,0,0
323,2022-07-04 10:03,기아,686,0,0
324,2022-07-04 10:01,"후회하지 말고, 반등시 현금화하세요",795,1,0
325,2022-07-04 10:01,누가 장난하니~ 이제그만 처올립시다!!!,662,0,0
326,2022-07-04 09:57,단타애들에게속지마라,660,0,0
327,2022-07-04 09:43,봉고 ev 냉동탑차 출시?,720,1,0
328,2022-07-04 09:28,외국인들은,747,0,0
329,2022-07-04 09:20,주식시장 악재=윤석열 리스크,762,5,1
330,2022-07-04 09:14,8만 가즈아,739,7,0
331,2022-07-04 09:09,어닝서프라이즈,811,4,0
332,2022-07-04 09:09,엉아말이 정확하지,747,2,0
333,2022-07-04 09:04,프로그램,708,0,0
334,2022-07-04 09:04,불기둥가즈아,684,0,0
335,2022-07-04 08:45,기자들이 대부분2030이라 안나온다,733,0,0
336,2022-07-04 08:42,조중동 다닌다 매출액2천억짜리 순수익몇십...,718,0,0
337,2022-07-04 08:26,조중동 매출액,759,1,1
338,2022-07-04 07:56,현대 기아차 3류엔진 누가사냐,895,1,8
339,2022-07-04 07:27,하고많은좋은장소놔두고조용한시골동네로 왜이...,776,0,5
340,2022-07-04 07:00,꼭꼭준돌이 재맹이여야혀,781,0,1
341,2022-07-04 06:48,모델 와이 !!,834,1,0
342,2022-07-04 05:33,음~,952,1,5
343,2022-07-03 22:43,작년에 차많이 팔렸음,1246,0,1
344,2022-07-03 22:41,8만원 물린 귀신들 때를기다리는듯,836,1,1
345,2022-07-03 21:50,기사떴네.,987,1,2
346,2022-07-03 13:17,러시아 국민차였던 기아차,1607,11,23
347,2022-07-03 21:37,답글:러시아 국민차였던 기아차,884,2,1
348,2022-07-03 11:52,이종혁 반장  기아차 상담,1728,0,15
349,2022-07-03 19:33,답글:이종혁 반장  기아차 상담,972,0,0
350,2022-07-03 10:45,양산문씨 눈치몬채게 3쿳션으로 외곽에서치...,1362,4,3
351,2022-07-03 08:51,아파트싸이클 대시세 작년6월경끝났딴다인덕...,1478,2,0
352,2022-07-03 07:42,억울하게총살화형당한해수부공무원아들의절규ㅡ...,1494,4,4
353,2022-07-03 06:28,#주가하락의 주범은 공매도가  아니다,1574,3,0
354,2022-07-02 22:52,민주당 아그들윤짜장 흠집낼라다 바이든이 ...,1782,0,7
355,2022-07-02 22:31,금요일 미증시 gm이 오른이유,1293,7,0
356,2022-07-02 21:03,신평변호사의결론ㅡ어이윤짜장 당신하고자픈대...,1070,0,2
357,2022-07-02 19:18,앞으로의 예측,1207,0,6
358,2022-07-02 18:52,결국 숨기고 숨길라해보이 터지는구나,1148,0,5
359,2022-07-02 18:33,이대진 큰아부지 그리고 김기현변호시님 이...,1082,0,0
360,2022-07-02 14:31,답글:[삭제된 게시물의 답글]월요일,1434,3,0
361,2022-07-02 11:21,현대,1581,5,2
362,2022-07-02 10:53,하반기 주식시장이 상승할 것이라고 보는 ...,1601,2,1
363,2022-07-02 03:51,고생많았죠,1587,5,0
364,2022-07-02 02:04,진짜 코스피 1300간다,1590,5,7
365,2022-07-01 22:46,Porsche GT4e performan...,1557,0,1
366,2022-07-01 21:23,답글:[삭제된 게시물의 답글]문정부에 코스피 ...,801,12,4
367,2022-07-01 17:24,유일하게 버티는종목….,921,11,1
368,2022-07-01 17:16,아니 이런 침체기에,720,9,0
369,2022-07-01 16:39,2010년 10월 이후 최대 실적,765,8,0
370,2022-07-01 16:31,연말까지 5만원까지 내려 꽂는다.ㅋ,736,1,21
371,2022-07-01 15:44,아사리판에,749,7,0
372,2022-07-01 15:18,역시,724,9,1
373,2022-07-01 15:15,79000원 마감 콜~♡♡♡,668,0,0
374,2022-07-01 14:59,기아,780,7,0
375,2022-07-01 14:37,지금 상황에선 기아가 제일 안전하다.,927,9,1
376,2022-07-01 14:04,기아는 선방하네.. 이정도 지수가 조정받...,1091,16,2
377,2022-07-01 13:58,코스피지수가 저런데,702,2,0
378,2022-07-01 13:55,삼성이 멱살잡고 끌어내리네,677,1,1
379,2022-07-01 13:32,박쥐원의일갈 즌서가 아직나이창창하니훌훌털...,638,0,0
380,2022-07-01 13:07,그냥두면 윤짜장 재임중10만원찌근다나이어...,675,0,0
381,2022-07-01 12:45,그동안 실적없이 오른 거품주들.,888,0,0
382,2022-07-01 12:43,10만 기아 가즈아 !!!!!!,635,0,0
383,2022-07-01 12:31,기아야 너만맏는다,788,5,0
384,2022-07-01 12:08,아마도 오후장은,792,1,1
385,2022-07-01 12:05,자사주5천억취득현대기아그룹납품호재공시나온,858,10,0
386,2022-07-01 11:34,물가는 정점을 지나는중.,715,1,0
387,2022-07-01 11:32,"비둘기파 메스터 美 연은 총재 ""7월 0...",685,0,0
388,2022-07-01 11:16,호재공시에,834,5,0
389,2022-07-01 10:45,★★★주식담보대출/신용 금리이벤트★★★,658,0,0
390,2022-07-01 10:22,애플카,825,5,0
391,2022-07-01 10:14,반등시 빨리 현금화해야 합니다,768,0,2
392,2022-07-01 10:04,5천원 처 내리건,675,0,1
393,2022-07-01 09:54,기아,640,0,0
394,2022-07-01 09:27,여기까지입니다.,696,0,2
395,2022-07-01 09:27,이젠,685,4,0
396,2022-07-01 09:03,현대는벌써 복구했네..,768,1,2
397,2022-07-01 08:48,오늘 모처럼 날씨도 화창한데,733,3,0
398,2022-07-01 07:27,5일선~~,897,4,0
399,2022-07-01 06:02,오늘,1181,1,15
400,2022-06-30 23:24,내일 물지옥,1253,1,9
401,2022-06-30 19:36,노사합의,954,8,1
402,2022-06-30 19:26,공시 뭔가 냄새가 난다,1581,12,1
403,2022-06-30 18:59,자 잘봐라 개미들아,867,16,1
404,2022-06-30 17:57,잼있어,727,0,7
405,2022-06-30 16:13,드가지말라 했다,732,1,1
406,2022-06-30 16:07,오전부터,670,4,0
407,2022-06-30 15:46,조심,665,0,3
408,2022-06-30 15:32,동시호가 매일매일 장난질.,651,6,0
409,2022-06-30 15:32,긋봐  어제폭락 회복할렴,652,2,2
410,2022-06-30 15:31,헙??????,598,2,0
411,2022-06-30 15:31,현대랑 기아랑 온도차 엄청나네,662,2,0
412,2022-06-30 15:26,낼 쭉 빠지면 담고,650,3,0
413,2022-06-30 15:23,동호가 보고 지리지 마라,634,1,0
414,2022-06-30 15:22,동시호가,614,3,0
415,2022-06-30 15:22,오늘도 동시호가 장난질.,603,1,0
