일자,기관 합계,기타법인,개인,외국인 합계,전체
2018.7.30,1079908,79319,4716129,1651203,7526560
2018.7.27,1220006,55708,5169405,1868502,8313621
2018.7.26,1636726,61392,5748232,2425569,9871918
2018.7.25,1807982,77437,6658134,2127519,1.07E+07
2018.7.24,1579471,51322,5391768,2182235,9204796
2018.7.23,1729527,59926,5534031,1870634,9194117
2018.7.20,1300320,54065,5302557,1783678,8440620
2018.7.19,1452979,70324,6159347,1894616,9577266
2018.7.18,1063771,53561,6291646,1928412,9337390
2018.7.17,1200199,64286,5274893,1788336,8327715
2018.7.16,1245017,64248,5110691,1561524,7981481
2018.7.13,1534002,79213,5906306,2177134,9696655
2018.7.12,2092228,63148,5331105,2013972,9500453
2018.7.11,1319388,72178,5418151,2018927,8828644
2018.7.10,1148167,105334,4879998,1894766,8028264
2018.7.9,1556768,70685,5364465,1732779,8724697
2018.7.6,1969308,75422,5828360,1991967,9865057
2018.7.5,1261198,74976,5436352,1545367,8317892
2018.7.4,1156274,77611,5108944,1667139,8009968
2018.7.3,1532547,93430,5776722,2407137,9809836
2018.7.2,1342259,114708,6068899,1973407,9499273
2018.6.29,1482696,102187,5699003,2521375,9805261
2018.6.28,1452732,91910,5585894,2249889,9380425
2018.6.27,1606291,88155,6924221,2596787,1.12E+07
2018.6.26,1708662,71505,6422519,2122823,1.03E+07
2018.6.25,1574885,60415,5532845,2075953,9244097
2018.6.22,1697873,87574,7008095,2222373,1.10E+07
2018.6.21,1540714,90712,7322449,2121812,1.11E+07
2018.6.20,1805947,98454,7284432,2602473,1.18E+07
2018.6.19,2026810,123215,8529391,2610128,1.33E+07
2018.6.18,2353110,112503,9233052,2165040,1.39E+07
2018.6.15,2037331,98683,9101227,3382903,1.46E+07
2018.6.14,2899764,126315,9302034,3573166,1.59E+07
2018.6.12,1885714,107471,1.09E+07,2452561,1.53E+07
2018.6.11,1773891,83863,7643240,2207565,1.17E+07
2018.6.8,1303074,96575,8855060,2595448,1.29E+07
2018.6.7,1714097,95847,8905283,2957533,1.37E+07
2018.6.5,1475398,90652,8955729,2474476,1.30E+07
2018.6.4,1523712,92348,9401233,2450848,1.35E+07
2018.6.1,1582236,89675,1.08E+07,2543835,1.50E+07
2018.5.31,1824109,184066,9995534,8383722,2.04E+07
2018.5.30,1664000,174404,1.19E+07,2612482,1.63E+07
2018.5.29,1502469,135436,1.26E+07,2104707,1.64E+07
2018.5.28,1641801,129821,1.16E+07,2321959,1.57E+07
2018.5.25,1929906,147607,1.04E+07,2912929,1.53E+07
2018.5.24,1233678,152356,9157347,2280222,1.28E+07
2018.5.23,1755887,145303,9832402,2990244,1.47E+07
2018.5.21,1251187,99869,7457025,2162093,1.10E+07
2018.5.18,1405270,106969,8115642,2104916,1.17E+07
2018.5.17,1507688,102848,9918556,2125744,1.37E+07
2018.5.16,1836262,141155,1.16E+07,2620943,1.62E+07
2018.5.15,1493166,159269,1.08E+07,2712494,1.51E+07
2018.5.14,1831333,150278,1.04E+07,2316068,1.47E+07
2018.5.11,1803245,99507,8384592,2307382,1.26E+07
2018.5.10,2276397,113219,9038739,2483257,1.39E+07
2018.5.9,2029295,129102,9827563,2970466,1.50E+07
2018.5.8,1628751,150684,9910833,3355364,1.50E+07
2018.5.4,1709387,158236,1.17E+07,2795536,1.64E+07
2018.5.3,1244460,140100,1.03E+07,2399179,1.41E+07
2018.5.2,1607987,129338,1.40E+07,3154795,1.88E+07
2018.4.30,1461734,114548,1.20E+07,2631211,1.62E+07
2018.4.27,1582944,88746,9300810,2858698,1.38E+07
2018.4.26,1832094,79926,8401150,2689433,1.30E+07
2018.4.25,1611887,232677,9669306,2188696,1.37E+07
2018.4.24,1858060,113271,1.05E+07,2282546,1.48E+07
2018.4.23,1780389,126674,1.22E+07,2301477,1.64E+07
2018.4.20,1669722,84485,1.06E+07,2171234,1.46E+07
2018.4.19,1896918,129441,1.32E+07,2928990,1.82E+07
2018.4.18,1737143,91755,1.22E+07,2566637,1.66E+07
2018.4.17,1363619,107049,9940640,1942689,1.34E+07
2018.4.16,1243574,66422,9807325,1807143,1.29E+07
2018.4.13,1668245,79757,1.02E+07,2188161,1.42E+07
2018.4.12,2001965,108764,1.14E+07,2541628,1.61E+07
2018.4.11,1552764,89680,9926411,2668700,1.42E+07
2018.4.10,1693677,78500,9807551,2353927,1.39E+07
2018.4.9,1502965,73463,8934149,1969410,1.25E+07
2018.4.6,1515018,88971,9245662,2050059,1.29E+07
2018.4.5,1708355,208754,9440621,2124437,1.35E+07
2018.4.4,1635930,105220,1.03E+07,2105392,1.41E+07
2018.4.3,1777375,72023,8489213,2434213,1.28E+07
2018.4.2,1588533,88392,9172156,1730673,1.26E+07
2018.3.30,1552750,88503,8274546,1590114,1.15E+07
2018.3.29,1737758,73634,8542070,2066472,1.24E+07
2018.3.28,1762494,81822,9622556,2053439,1.35E+07
2018.3.27,1596325,69022,8172741,2201329,1.20E+07
2018.3.26,1594173,81907,7981521,2341706,1.20E+07
2018.3.23,1374971,120806,1.06E+07,2551340,1.47E+07
2018.3.22,1558308,101282,9989072,2398848,1.40E+07
2018.3.21,1296023,97791,9421190,2182695,1.30E+07
2018.3.20,1299782,71822,8106593,1961731,1.14E+07
2018.3.19,1315381,63118,7951951,1706884,1.10E+07
2018.3.16,1379772,67842,7753433,3059850,1.23E+07
2018.3.15,1622640,67011,8332140,2002060,1.20E+07
2018.3.14,1416800,82233,8108492,2052184,1.17E+07
2018.3.13,1754942,75345,9077161,2751169,1.37E+07
2018.3.12,1879049,74467,7665290,2099172,1.17E+07
2018.3.9,2350562,76736,8535792,2521534,1.35E+07
2018.3.8,3763736,87306,7210027,2573968,1.36E+07
2018.3.7,1846930,78823,8651732,3750615,1.43E+07
2018.3.6,1826024,65365,6767247,2235728,1.09E+07
2018.3.5,1200129,64302,7026618,1983044,1.03E+07
2018.3.2,1271417,91071,6969825,2445785,1.08E+07
2018.2.28,1254508,66929,7767257,3314463,1.24E+07
2018.2.27,1484611,58187,7220621,2079313,1.08E+07
2018.2.26,1702339,83245,6571755,2047276,1.04E+07
2018.2.23,1631810,60707,6635147,2115263,1.04E+07
2018.2.22,1055382,67596,6817153,1844816,9784948
2018.2.21,1615100,60034,7619084,2065106,1.14E+07
2018.2.20,964927,73307,8130800,1527633,1.07E+07
2018.2.19,1657729,74961,6983020,2095582,1.08E+07
2018.2.14,1557479,61053,7148136,2343164,1.11E+07
2018.2.13,1709374,104880,8379419,2523802,1.27E+07
2018.2.12,1682560,73471,7619348,2241775,1.16E+07
2018.2.9,2100989,114481,9355086,2521210,1.41E+07
2018.2.8,3462811,197284,8760405,3561524,1.60E+07
2018.2.7,1966569,94729,1.14E+07,3321130,1.68E+07
2018.2.6,2749412,134011,1.18E+07,3501663,1.82E+07
2018.2.5,2150814,99610,1.05E+07,2462986,1.52E+07
2018.2.2,2053967,111005,1.13E+07,2651666,1.61E+07
2018.2.1,2168607,119065,1.13E+07,2782268,1.64E+07
2018.1.31,2569015,169256,1.21E+07,3519466,1.84E+07
2018.1.30,1971750,128230,1.19E+07,2517714,1.65E+07
2018.1.29,2281885,145179,1.18E+07,2508029,1.67E+07
2018.1.26,2157792,189082,9911868,2623922,1.49E+07
2018.1.25,2176242,163430,1.04E+07,2719286,1.54E+07
2018.1.24,1919115,168135,1.08E+07,2427282,1.54E+07
2018.1.23,2100607,143560,1.02E+07,2767851,1.52E+07
2018.1.22,1768998,254887,9363854,2320074,1.37E+07
2018.1.19,1970732,156205,1.14E+07,2109622,1.56E+07
2018.1.18,1755328,135363,1.15E+07,2710655,1.61E+07
2018.1.17,1856029,149189,1.24E+07,2421501,1.68E+07
2018.1.16,1853699,146589,1.21E+07,2786504,1.69E+07
2018.1.15,1769206,149216,1.29E+07,2015952,1.69E+07
2018.1.12,2323446,166131,1.55E+07,2863794,2.09E+07
2018.1.11,1965047,126129,1.08E+07,2908187,1.58E+07
2018.1.10,2055013,151396,1.13E+07,2650890,1.62E+07
2018.1.9,1850797,139222,1.23E+07,2634385,1.69E+07
2018.1.8,1633374,150911,1.06E+07,2594829,1.50E+07
2018.1.5,1679616,115274,9843038,2408814,1.40E+07
2018.1.4,1630939,128925,1.09E+07,2622391,1.52E+07
2018.1.3,1393678,114467,1.04E+07,2228771,1.42E+07
2018.1.2,1201660,119552,8354375,1765771,1.14E+07
2017.12.28,1163507,142087,7954070,1690604,1.10E+07
2017.12.27,1344310,102255,8504618,1596309,1.15E+07
2017.12.26,2745452,150790,8018983,1389082,1.23E+07
2017.12.22,1854820,430953,6740396,1888160,1.09E+07
2017.12.21,1667521,112751,7810124,1776709,1.14E+07
2017.12.20,1690286,138082,8003550,1586715,1.14E+07
2017.12.19,1603821,204333,9801982,2266030,1.39E+07
2017.12.18,1391024,97962,7055726,1608519,1.02E+07
2017.12.15,1604902,103332,7547124,2877422,1.21E+07
2017.12.14,3788780,118258,8119625,3397372,1.54E+07
2017.12.13,1869862,95666,6682997,1928851,1.06E+07
2017.12.12,1200762,90481,7046813,2101192,1.04E+07
2017.12.11,1548736,99798,6451836,1812620,9912990
2017.12.8,1260393,92902,8621560,2150848,1.21E+07
2017.12.7,1806166,131723,1.02E+07,2395411,1.46E+07
2017.12.6,1465538,134046,1.03E+07,2220521,1.41E+07
2017.12.5,1621659,131251,9018703,2029100,1.28E+07
2017.12.4,1557568,119042,9026142,2315112,1.30E+07
2017.12.1,1595301,105702,8560170,2382383,1.26E+07
2017.11.30,2175582,127588,9044713,5189019,1.65E+07
2017.11.29,1478517,116509,8193494,2217665,1.20E+07
2017.11.28,1513130,428899,9053285,2139238,1.31E+07
2017.11.27,1464049,130731,8810141,2195326,1.26E+07
2017.11.24,1229610,113971,8590968,1524551,1.15E+07
2017.11.23,1359816,214705,9665050,1691303,1.29E+07
2017.11.22,1607204,110438,1.24E+07,2826965,1.69E+07
2017.11.21,1666306,120978,1.26E+07,2703857,1.71E+07
2017.11.20,1267109,130667,8908938,2165209,1.25E+07
2017.11.17,1373551,129252,9313798,2894192,1.37E+07
2017.11.16,1446871,99692,9619299,2446967,1.36E+07
2017.11.15,2312348,150999,1.21E+07,2606758,1.72E+07
2017.11.14,2045608,122983,8642237,2354089,1.32E+07
2017.11.13,1814916,126327,7850480,2196431,1.20E+07
2017.11.10,1570582,126232,6453687,1822516,9973017
2017.11.9,2163543,121164,6959484,2136692,1.14E+07
2017.11.8,1605640,110974,7801820,1987999,1.15E+07
2017.11.7,1618642,99785,7249794,2174159,1.11E+07
2017.11.6,1415996,111692,6641403,1857533,1.00E+07
2017.11.3,1609197,98164,6513074,1685819,9906254
2017.11.2,1401154,123966,7020428,2004734,1.06E+07
2017.11.1,1926637,126438,6597969,2503615,1.12E+07
2017.10.31,1799984,111812,6970165,2601282,1.15E+07
2017.10.30,1466316,92006,6874536,2222291,1.07E+07
2017.10.27,1503385,75188,6129738,2291752,1.00E+07
2017.10.26,1943991,74407,7142342,2171233,1.13E+07
2017.10.25,1383952,57629,5837025,1784093,9062700
2017.10.24,1226789,59375,5974055,1563522,8823741
2017.10.23,963767,141710,5409588,1623394,8138458
2017.10.20,1167089,111019,5899033,2073223,9250365
2017.10.19,1838895,126281,7139155,2104548,1.12E+07
2017.10.18,1323657,153977,6845235,2069146,1.04E+07
2017.10.17,1273202,113593,6118142,2037146,9542083
2017.10.16,1464778,118937,6285636,2200852,1.01E+07
2017.10.13,1671677,126453,7601095,2366542,1.18E+07
2017.10.12,1758405,113099,5615099,2246056,9732659
2017.10.11,1143661,103844,4874491,2945895,9067891
2017.10.10,1174944,108149,4758517,4298914,1.03E+07
2017.9.29,1137587,115172,4476723,2086933,7816415
2017.9.28,1281589,103552,4256520,1897374,7539035
2017.9.27,1105580,115168,4502553,1927521,7650823
2017.9.26,1776764,171077,4933722,2227509,9109072
2017.9.25,1222885,109130,5468473,1754907,8555396
2017.9.22,1575201,116339,6038706,2281419,1.00E+07
2017.9.21,1144883,95866,6194922,2342327,9777999
2017.9.20,1320699,113683,7038330,1897741,1.04E+07
2017.9.19,1180002,107966,6205998,1833299,9327266
2017.9.18,1220454,103149,5931621,1899101,9154326
2017.9.15,1426705,115946,6502598,2629478,1.07E+07
2017.9.14,2169919,92866,5840425,2500997,1.06E+07
2017.9.13,1310073,115059,6399296,1903547,9727974
2017.9.12,1150752,98710,5535250,1716781,8501493
2017.9.11,1329111,85213,5489716,1671917,8575957
2017.9.8,1050540,72284,5184941,1720996,8028761
2017.9.7,1214137,79693,4594955,1778671,7667457
2017.9.6,1345631,96174,4883169,1886679,8211654
2017.9.5,1295007,90533,5279942,1543843,8209325
2017.9.4,1183666,91912,4853604,1400032,7529214
2017.9.1,1076573,95211,4738275,1839540,7749600
2017.8.31,1069949,89822,4717363,2332652,8209786
2017.8.30,1111471,85904,4530534,1554443,7282351
2017.8.29,1136261,106298,4508798,1492527,7243884
2017.8.28,984412,90855,4108606,1363983,6547856
2017.8.25,1091150,91271,4323510,1660920,7166852
2017.8.24,1210452,171052,4355547,1728153,7465204
2017.8.23,829552,76284,4235857,1615377,6757070
2017.8.22,913839,78265,4160451,1552643,6705197
2017.8.21,838932,90290,3811888,1365272,6106381
2017.8.18,984730,273952,3969779,1603561,6832022
2017.8.17,1185567,63726,4079793,1898993,7228079
2017.8.16,1409197,71885,4890322,2514242,8885646
2017.8.14,1287894,61942,4111045,1674438,7135319
2017.8.11,2034518,91405,4993222,2052768,9171913
2017.8.10,2178501,81808,5225450,1982199,9467957
2017.8.9,1369577,88339,4645218,1614468,7717602
2017.8.8,1211564,81417,4277958,1641247,7212185
2017.8.7,1074601,88628,4207319,1507952,6878500
2017.8.4,1306235,85841,4652478,1711875,7756430
2017.8.3,1722563,111259,6035113,1831338,9700273
2017.8.2,1252143,82110,4961826,1788455,8084535
2017.8.1,1569046,93100,4813863,1796859,8272867
2017.7.31,1656842,85278,4839336,1922268,8503724
2017.7.28,2234688,115086,6482706,1975946,1.08E+07
2017.7.27,1578033,47420,5066791,1604812,8297056
2017.7.26,1828753,79744,6073246,1855824,9837567
2017.7.25,1446326,71156,5625959,1635750,8779190
2017.7.24,1111064,57821,4892920,1563516,7625321
2017.7.21,1228091,62982,5038459,1974102,8303635
2017.7.20,1354240,158833,5384543,1798241,8695856
2017.7.19,1452022,109881,5092150,1633934,8287987
2017.7.18,1157551,98844,5028325,1576970,7861691
2017.7.17,1260960,105618,4263714,1667104,7297396
2017.7.14,1124901,109466,4869468,1925786,8029620
2017.7.13,1585988,122439,5137016,2291270,9136713
2017.7.12,1000109,106866,5045374,2071686,8224035
2017.7.11,1144875,100625,4499221,1733570,7478290
2017.7.10,1145872,105887,4656558,1623607,7531924
2017.7.7,1280623,96812,4640743,2070018,8088195
2017.7.6,992329,96463,4390171,1829343,7308306
2017.7.5,1151304,96081,4707293,1519792,7474470
2017.7.4,1196281,203224,5318524,1275852,7993881
2017.7.3,1069422,122276,4849646,1511041,7552385
2017.6.30,1133695,92871,4684224,1856130,7766920
2017.6.29,1218422,109466,5125772,1763653,8217313
2017.6.28,1294768,155425,5786241,1838736,9075169
2017.6.27,1630914,609009,5562130,1824165,9626218
2017.6.26,1036825,116616,5675747,1422017,8251205
2017.6.23,1252949,177416,4880291,2217968,8528624
2017.6.22,1635727,111309,6034134,2318548,1.01E+07
2017.6.21,1198496,126634,6346652,2082782,9754564
2017.6.20,1231388,121813,7290808,2394290,1.10E+07
2017.6.19,1203591,105258,5747182,1758070,8814100
2017.6.16,1317400,97878,5589485,2457636,9462399
2017.6.15,1285223,108245,6053994,1821880,9269342
2017.6.14,1496315,114451,6453301,2211078,1.03E+07
2017.6.13,1398743,118902,5992369,1698440,9208454
2017.6.12,1197803,108755,6087558,1721493,9115610
2017.6.9,1608072,137454,6457176,2368400,1.06E+07
2017.6.8,2494806,137875,6496605,3138081,1.23E+07
2017.6.7,1180972,115395,5635956,2710116,9642439
2017.6.5,1031766,111938,5450944,1839843,8434492
2017.6.2,1304237,198133,5648669,2305240,9456279
2017.6.1,1163058,105648,5320146,1849166,8438018
2017.5.31,1552586,110148,5607506,4123447,1.14E+07
2017.5.30,1372486,113707,5625200,1464729,8576122
2017.5.29,1357261,111207,5548865,1481834,8499167
2017.5.26,1511592,112574,5161589,2130818,8916573
2017.5.25,1618268,112930,5462957,1970021,9164176
2017.5.24,1220838,109326,5405492,2053313,8788969
2017.5.23,1556248,96928,5118645,1865872,8637693
2017.5.22,1460287,119243,5038053,2064662,8682244
2017.5.19,1269860,114361,5305911,2076131,8766263
2017.5.18,1292780,113587,5428987,2212677,9048031
2017.5.17,1197458,103681,5342688,1913202,8557030
2017.5.16,1362951,106355,5762796,2499493,9731594
2017.5.15,1022707,87523,4686647,1712894,7509771
2017.5.12,1290876,107843,6082972,2091988,9573679
2017.5.11,2443711,106983,5744805,2825250,1.11E+07
2017.5.10,2134287,116939,6377928,3767756,1.24E+07
2017.5.8,1431692,108568,4914897,3122018,9577175
2017.5.4,773876,82012,3685810,2397749,6939446
2017.5.2,1033248,87863,4190618,2014379,7326108
2017.4.28,1160353,98433,5097258,2355725,8711768
2017.4.27,1394665,84814,5669260,2109351,9258089
2017.4.26,1210164,76034,4761839,2322831,8370868
2017.4.25,1047148,52695,4420085,2563028,8082955
2017.4.24,882288,50219,4864080,1689300,7485887
2017.4.21,1091776,55353,4844626,2048065,8039820
2017.4.20,1312916,55044,5360896,2100889,8829746
2017.4.19,1162471,52596,5595058,1678667,8488793
2017.4.18,1018457,50200,5270285,1342160,7681102
2017.4.17,1112265,43529,4647780,1049361,6852935
2017.4.14,705514,49007,5260496,820609,6835626
2017.4.13,1387034,52879,5204883,1558860,8203655
2017.4.12,766525,42489,4643368,1617447,7069830
2017.4.11,837746,65191,5468532,1647304,8018773
2017.4.10,769607,103393,5884507,1364168,8121675
2017.4.7,943144,99682,5086556,1610124,7739506
2017.4.6,824966,89389,5472359,1741264,8127978
2017.4.5,917960,92909,5935015,1921124,8867009
2017.4.4,776103,105534,6507774,1679839,9069249
2017.4.3,863833,97071,5021253,1536035,7518192
2017.3.31,842692,90062,4928807,1901763,7763325
2017.3.30,754845,104939,5118660,1716023,7694467
2017.3.29,1033510,102466,5336006,1980909,8452891
2017.3.28,924983,103009,5360698,1696297,8084988
2017.3.27,931293,107794,5608396,1882418,8529901
2017.3.24,1227105,109499,5112196,1745827,8194627
2017.3.23,1061840,121880,5619712,2006218,8809649
2017.3.22,1189168,127923,5095020,2187109,8599220
2017.3.21,1084369,117943,5317498,2322105,8841915
2017.3.20,788340,120839,4767102,1427480,7103760
2017.3.17,840172,94935,5123487,2296998,8355592
2017.3.16,1058932,103345,5441606,1987216,8591099
2017.3.15,831018,100335,6127226,1723729,8782308
2017.3.14,847102,94161,5611401,2229326,8781990
2017.3.13,862221,93489,4660429,1793697,7409836
2017.3.10,892881,105395,6039795,1905711,8943783
2017.3.9,924340,97002,4599338,2085008,7705688
2017.3.8,959127,96342,3827470,1831492,6714430
2017.3.7,900746,88134,3823984,1664095,6476959
2017.3.6,964323,90557,3886522,1971583,6912986
2017.3.3,1132185,102102,4599181,2035622,7869090
2017.3.2,1214126,93626,4490075,2895508,8693335
2017.2.28,1132995,112565,4027650,2284632,7557842
2017.2.27,1110606,82094,3800431,1382981,6376111
2017.2.24,1231671,98680,4832596,1741143,7904090
2017.2.23,1137921,99173,4172673,1744323,7154091
2017.2.22,926928,98061,4465992,1833860,7324840
2017.2.21,1098928,99309,4334557,1463060,6995855
2017.2.20,809954,92031,4219206,1063862,6185052
2017.2.17,1015205,126607,4454132,2089641,7685585
2017.2.16,848217,98563,4563726,1725158,7235664
2017.2.15,1100055,96423,4395857,1864767,7457102
2017.2.14,1080536,44407,4235979,1684233,7045156
2017.2.13,962904,88102,3857926,1569667,6478599
2017.2.10,1280323,101303,5035213,1810192,8227030
2017.2.9,1043658,91409,4317675,1908004,7360746
2017.2.8,1154588,94774,4294819,1824889,7369070
2017.2.7,1064515,100221,4236579,1581268,6982583
2017.2.6,954183,93177,3976962,1455164,6479485
2017.2.3,1007402,111864,5058839,1937035,8115139
2017.2.2,1066077,112814,5706030,2057268,8942189
2017.2.1,948243,94862,4197115,1812838,7053058
2017.1.31,923497,84841,4070764,2002435,7081537
2017.1.26,938484,97154,4019750,2044463,7099850
2017.1.25,861081,99932,4586931,1688082,7236026
2017.1.24,750597,58613,4250506,1609432,6669147
2017.1.23,739592,45513,4259569,1345837,6390511
2017.1.20,846232,40481,4501091,1261499,6649303
2017.1.19,761353,44115,4458703,1517187,6781358
2017.1.18,905357,40854,4335562,1338023,6619796
2017.1.17,1020040,50588,4683720,1083083,6837431
2017.1.16,1125179,51557,4878682,1223024,7278442
2017.1.13,976042,52422,5325702,1484856,7839022
2017.1.12,1046217,58454,5173889,1542935,7821496
2017.1.11,1003397,59073,4780776,1915509,7758756
2017.1.10,768441,64926,4839990,1386840,7060197
2017.1.9,728103,55952,4462951,1420229,6667236
2017.1.6,716013,49730,4422718,1347953,6536414
2017.1.5,866805,63845,4553107,1910160,7393916
