일자,기관 합계,기타법인,개인,외국인 합계,전체
2020.9.18,2233064,173317,2.05E+07,3737161,2.66E+07
2020.9.17,2932585,228822,2.22E+07,3150058,2.86E+07
2020.9.16,2355017,234695,2.26E+07,2693057,2.79E+07
2020.9.15,2224398,173935,2.27E+07,2629857,2.77E+07
2020.9.14,2236550,213185,2.07E+07,2376154,2.56E+07
2020.9.11,2245972,265063,2.12E+07,2771817,2.65E+07
2020.9.10,3674588,179950,2.36E+07,2978994,3.04E+07
2020.9.9,2979786,212417,2.54E+07,3378270,3.19E+07
2020.9.8,2865097,284306,3.06E+07,3163774,3.69E+07
2020.9.7,2518830,221677,2.74E+07,3094294,3.32E+07
2020.9.4,3257959,343352,2.72E+07,3605193,3.44E+07
2020.9.3,2597377,185440,2.55E+07,3195650,3.15E+07
2020.9.2,2110707,185193,2.48E+07,3021496,3.01E+07
2020.9.1,2457699,150364,2.34E+07,3419265,2.94E+07
2020.8.31,3208801,190424,2.40E+07,6878328,3.42E+07
2020.8.28,2444641,213320,2.66E+07,3063739,3.23E+07
2020.8.27,2940496,242373,2.97E+07,3161573,3.60E+07
2020.8.26,2847035,159904,2.58E+07,2999486,3.18E+07
2020.8.25,2433337,170862,2.26E+07,2583832,2.78E+07
2020.8.24,2367990,147789,1.98E+07,2296540,2.47E+07
2020.8.21,2711052,239211,2.24E+07,2866488,2.82E+07
2020.8.20,4032458,197403,2.46E+07,3681825,3.25E+07
2020.8.19,2682730,166752,2.08E+07,3481319,2.71E+07
2020.8.18,3197265,278060,2.57E+07,4300848,3.34E+07
2020.8.14,3103612,211621,2.36E+07,3576960,3.04E+07
2020.8.13,4077993,226382,2.50E+07,3808821,3.31E+07
2020.8.12,3534559,228914,2.38E+07,3454735,3.10E+07
2020.8.11,3477860,295837,2.60E+07,3223431,3.30E+07
2020.8.10,3514180,285697,2.52E+07,3129068,3.21E+07
2020.8.7,3468796,232201,2.53E+07,3199918,3.22E+07
2020.8.6,3234337,212922,2.58E+07,2819079,3.21E+07
2020.8.5,2736513,278687,2.48E+07,2794908,3.06E+07
2020.8.4,2603105,187704,2.36E+07,2861046,2.92E+07
2020.8.3,2605537,212402,2.23E+07,2974275,2.81E+07
2020.7.31,2716069,198979,2.01E+07,3022919,2.61E+07
2020.7.30,2596356,178760,2.16E+07,2451227,2.68E+07
2020.7.29,2881260,223881,2.03E+07,2736737,2.61E+07
2020.7.28,2951403,242952,2.36E+07,2671364,2.95E+07
2020.7.27,1731870,183397,2.05E+07,2301728,2.47E+07
2020.7.24,2179721,184861,2.45E+07,2765205,2.96E+07
2020.7.23,2779407,180405,2.42E+07,2838566,3.00E+07
2020.7.22,2388349,204238,2.19E+07,2535571,2.70E+07
2020.7.21,2141097,194274,2.13E+07,2496119,2.61E+07
2020.7.20,2045690,142846,1.69E+07,2206267,2.13E+07
2020.7.17,1547274,175107,1.53E+07,1759501,1.88E+07
2020.7.16,2251995,165441,1.74E+07,2641325,2.25E+07
2020.7.15,2213049,171506,1.99E+07,2713366,2.50E+07
2020.7.14,2225057,190364,1.91E+07,2404308,2.39E+07
2020.7.13,1580228,143426,1.75E+07,2148405,2.13E+07
2020.7.10,2434103,139339,1.97E+07,2651086,2.49E+07
2020.7.9,2877214,196494,1.69E+07,2427073,2.24E+07
2020.7.8,2396047,163663,1.67E+07,2741216,2.20E+07
2020.7.7,2846111,174039,1.83E+07,3653563,2.49E+07
2020.7.6,1718365,153514,1.58E+07,2335014,2.00E+07
2020.7.3,1691796,149510,1.51E+07,1867594,1.88E+07
2020.7.2,1766493,94406,1.41E+07,2317493,1.83E+07
2020.7.1,1815887,101570,1.47E+07,2175882,1.88E+07
2020.6.30,2232008,241067,1.69E+07,2867350,2.22E+07
2020.6.29,2268315,103181,1.37E+07,2282729,1.83E+07
2020.6.26,2081780,153920,1.71E+07,2243070,2.16E+07
2020.6.25,2822052,125184,1.65E+07,2466369,2.19E+07
2020.6.24,2753811,149807,1.95E+07,2698248,2.51E+07
2020.6.23,2718894,193432,1.95E+07,2769478,2.52E+07
2020.6.22,1982416,128657,1.60E+07,2458524,2.06E+07
2020.6.19,2109685,179181,1.89E+07,3493342,2.47E+07
2020.6.18,2052881,191197,1.68E+07,2628391,2.17E+07
2020.6.17,2927490,144354,1.91E+07,3723809,2.59E+07
2020.6.16,2347573,170322,1.93E+07,2710623,2.45E+07
2020.6.15,3458267,212625,2.30E+07,3837655,3.05E+07
2020.6.12,2993874,268719,2.02E+07,3188289,2.67E+07
2020.6.11,5102773,267795,2.14E+07,3737968,3.05E+07
2020.6.10,2144867,193249,2.02E+07,2608938,2.51E+07
2020.6.9,2690120,194236,1.96E+07,2566341,2.50E+07
2020.6.8,2736645,158357,1.68E+07,2565197,2.23E+07
2020.6.5,2271826,141994,1.67E+07,2366141,2.14E+07
2020.6.4,3213869,204843,1.91E+07,3258036,2.58E+07
2020.6.3,3272628,243410,2.19E+07,3154226,2.86E+07
2020.6.2,2032497,161633,1.65E+07,2287571,2.10E+07
2020.6.1,1733104,141681,1.59E+07,2374985,2.02E+07
2020.5.29,2162797,108549,1.45E+07,5827774,2.26E+07
2020.5.28,2859602,231093,1.99E+07,3366992,2.64E+07
2020.5.27,2259414,220688,1.75E+07,3258051,2.32E+07
2020.5.26,1975328,183084,1.85E+07,2272411,2.29E+07
2020.5.25,1718595,127729,1.39E+07,1720872,1.74E+07
2020.5.22,2159505,158525,1.54E+07,2589598,2.03E+07
2020.5.21,2096082,132747,1.55E+07,2248559,2.00E+07
2020.5.20,1543315,109827,1.50E+07,2084260,1.87E+07
2020.5.19,2044709,237019,1.90E+07,2494686,2.38E+07
2020.5.18,1791524,135531,1.56E+07,2334008,1.99E+07
2020.5.15,1678996,143887,1.75E+07,2819645,2.21E+07
2020.5.14,2433508,150114,1.71E+07,2886952,2.25E+07
2020.5.13,1853393,139050,1.40E+07,2786666,1.87E+07
2020.5.12,2013786,141631,1.48E+07,2808805,1.97E+07
2020.5.11,1938775,127462,1.40E+07,2164534,1.82E+07
2020.5.8,1574114,126564,1.38E+07,2113165,1.76E+07
2020.5.7,1488573,117739,1.24E+07,2213976,1.62E+07
2020.5.6,1416048,120024,1.30E+07,2495692,1.70E+07
2020.5.4,2278661,92384,1.13E+07,3282612,1.70E+07
2020.4.29,1615330,111237,1.46E+07,2152315,1.85E+07
2020.4.28,1642392,128279,1.45E+07,2329585,1.86E+07
2020.4.27,1370668,121735,1.25E+07,1890011,1.59E+07
2020.4.24,1805577,97629,1.43E+07,2312342,1.85E+07
2020.4.23,1822836,123855,1.49E+07,2343574,1.92E+07
2020.4.22,2119801,120418,1.42E+07,2139903,1.86E+07
2020.4.21,2307267,183747,2.02E+07,3903017,2.66E+07
2020.4.20,2065402,108077,1.66E+07,2715635,2.15E+07
2020.4.17,1856206,128755,1.86E+07,2690009,2.32E+07
2020.4.16,1484016,86413,1.39E+07,3491345,1.89E+07
2020.4.14,1157584,102845,1.51E+07,1961630,1.84E+07
2020.4.13,1895972,141390,1.57E+07,1926349,1.96E+07
2020.4.10,1984652,125434,1.77E+07,2387382,2.22E+07
2020.4.9,2345104,113113,1.52E+07,2383264,2.01E+07
2020.4.8,2124577,189049,1.89E+07,2678742,2.39E+07
2020.4.7,2200954,293980,1.88E+07,3618387,2.49E+07
2020.4.6,1210767,184661,1.71E+07,2353438,2.08E+07
2020.4.3,1759707,88545,1.53E+07,2471164,1.96E+07
2020.4.2,1666433,151906,1.54E+07,3937805,2.11E+07
2020.4.1,2384393,138090,1.95E+07,3578434,2.56E+07
2020.3.31,2349863,169033,2.15E+07,3561636,2.76E+07
2020.3.30,1788403,105511,1.42E+07,2615142,1.87E+07
2020.3.27,2458060,135833,2.12E+07,3895851,2.77E+07
2020.3.26,2742799,149647,1.75E+07,3934289,2.43E+07
2020.3.25,2859894,183765,1.56E+07,3631119,2.23E+07
2020.3.24,2085738,132194,1.21E+07,2858478,1.72E+07
2020.3.23,2313771,75313,1.01E+07,3359475,1.58E+07
2020.3.20,2414758,110136,1.07E+07,3882929,1.71E+07
2020.3.19,2899622,159640,1.29E+07,4552178,2.05E+07
2020.3.18,2443589,74547,1.09E+07,3617872,1.70E+07
2020.3.17,2027865,87846,1.11E+07,4478860,1.77E+07
2020.3.16,2178784,76755,1.01E+07,3469025,1.58E+07
2020.3.13,2853575,119067,1.26E+07,5954102,2.15E+07
2020.3.12,3542579,105931,1.08E+07,4925907,1.94E+07
