,날짜,댓글,조회수,좋아요,싫어요
201,2022-07-01,도장깨기....,63,0,0
202,2022-07-01,끝까지 가보자는 마음으로,232,2,0
203,2022-07-01,호들갑 떨지마라 이제부터 시작이니~~,128,2,0
204,2022-07-01,매도 상위는 모두 SK붙은 놈들........,135,3,0
205,2022-07-01,나도그냥 뒈질란다,133,3,0
206,2022-07-01,내가미쳤어,129,1,0
207,2022-07-01,SK이노베이션 목표주가,347,0,1
208,2022-07-01,공매한테 KO,82,0,0
209,2022-07-01,Lg전자 밟고 삼성전기 밟아버리고 이노는...,192,2,0
210,2022-07-01,조금 더 사고 싶으니 16만대로 와주세요,70,0,0
211,2022-07-01,대형주인데,87,1,0
212,2022-07-01,그냥 개미몰살정책나온듯 ㅎㅎ,73,0,0
213,2022-07-01,조문받아라~!,60,0,0
214,2022-07-01,이제는 누구뽑냐 ㅆㅃ 둘다 미쳤는데,75,1,1
215,2022-07-01,오늘 lg엔솔+에스오일 하락률합쳐서,132,0,0
216,2022-07-01,왜이리 폭락?,132,0,0
217,2022-07-01,뉴스속보,169,0,0
218,2022-07-01,긴급공지!!,161,0,1
219,2022-07-01,문제는,96,0,0
220,2022-07-01,미치게 사고 싶다.,222,2,2
221,2022-07-01,주식 접는다,157,8,0
222,2022-07-01,의미있는 저점,128,0,2
223,2022-07-01,욕나온다,73,2,0
224,2022-07-01,ㅂㅅ같이 진작손절못한걸후회하네요,307,4,0
225,2022-07-01,단기 저점은 16만원,102,0,0
226,2022-07-01,5만원했던주식  아직 17만이면 많이 비...,96,1,1
227,2022-07-01,HTS를끄세요,238,2,0
228,2022-07-01,야이 OOO,48,0,0
229,2022-07-01,ㅋ,152,3,0
230,2022-07-01,이번 정권도 망했다,73,4,0
231,2022-07-01,179500에 500주 담아봅니다,118,0,1
232,2022-07-01,이정도면 불법아니야,95,5,2
233,2022-07-01,SK온은 SK이놈에겐 암덩어리,157,5,0
234,2022-07-01,제말 들은 형들은 조금만 기다리시길,89,0,0
235,2022-07-01,하이에나들,73,5,0
236,2022-07-01,예전에 외인 이주식만산다고 개미꼬신거 생...,70,1,0
237,2022-07-01,곧 깨지것다 18메넌,64,0,0
238,2022-07-01,버텨봤자다 ㅋㅋ 이거 무장 15까지 간다...,62,0,0
239,2022-07-01,납득이안간다...,200,1,0
240,2022-07-01,시장이 18만원 깨겠다면 깨지는거임...,86,1,0
241,2022-07-01,이거 20만원 넘는다는게,112,0,1
242,2022-07-01,18만원 뚫리면 어떤 반응일까?,68,0,0
243,2022-07-01,건히가  샀었으면   물분  금지 시켰겠...,58,1,1
244,2022-07-01,180500원 입성..달려봅시다,128,0,0
245,2022-07-01,초짜 대통령 아닌 대통령 있나,152,3,8
246,2022-07-01,자자 조금있음  17자입니다  들어올사람...,50,0,1
247,2022-07-01,김준 사퇴 안하냐?,56,3,0
248,2022-07-01,나쁜넘들 개미 꼬실라고 살짝 들어올리네,69,0,0
249,2022-07-01,이노베이션 손절 엔솔가는거 어때요???,68,1,0
250,2022-07-01,이노주주에게  sk온  주식 교환해줘라,69,2,0
251,2022-07-01,공매쉐이들 판이구만...어제도 역대급공매...,77,0,0
252,2022-07-01,딱 어제 크래프톤 같네,147,0,0
253,2022-07-01,너무쉽게 무너지네,73,0,0
254,2022-07-01,ㅋㅋㅋ,116,0,0
255,2022-07-01,답글:니 아랫도리 누가 사나요?,53,0,0
256,2022-07-01,여러분 바닥 같나요 ????2020년 3...,153,1,3
257,2022-07-01,챠트가 아름답네요...^^,85,1,1
258,2022-07-01,1년간 지지해오던 20만원 깨진순간 지옥...,129,5,1
259,2022-07-01,존리형님께서 말씀하심,130,1,2
260,2022-07-01,도박에 가깝다는,76,1,0
261,2022-07-01,현금확보해라  삐뽀~삐뽀~,80,1,1
262,2022-07-01,도로 수익 반납...,83,1,0
263,2022-07-01,코스피1750,101,2,3
264,2022-07-01,미쳤다 이틀세12프로마이너스네,169,3,0
265,2022-07-01,아..  사고 싶어 미치겠네,108,1,0
266,2022-07-01,현대차보다 가격낮아졌어,82,2,0
267,2022-07-01,참나,56,1,0
268,2022-07-01,물적분활 철회하라,107,2,0
269,2022-07-01,아 더떨어지면 한달 이익난거 다날리네 하...,106,1,2
270,2022-07-01,정부손놓고있다 ?,149,2,1
271,2022-07-01,뭐죠?,84,0,0
272,2022-07-01,내가 그랬잖여,96,1,0
273,2022-07-01,4.00 매수!,141,3,1
274,2022-07-01,갑자기,111,4,0
275,2022-07-01,이거,60,3,0
276,2022-07-01,개웃기노,71,1,0
277,2022-07-01,매출이 좋아도 떨어지는 꼬레아,85,3,0
278,2022-07-01,기다리자..,80,0,1
279,2022-07-01,회사와 오너도 쓰레기다,83,1,0
280,2022-07-01,이정도 하락은 배터리밖에 없음,94,2,0
281,2022-07-01,너무 좋다,71,2,0
282,2022-07-01,S오일은,88,3,0
283,2022-07-01,온 상장하냐,74,2,1
284,2022-07-01,며칠세 20%급락이네..,172,1,0
285,2022-07-01,코스피 우량주가 -6프로 ㅋㅋ,137,3,0
286,2022-07-01,개미들아 그만 팔아라,64,0,0
287,2022-07-01,5만원,48,0,0
288,2022-07-01,나라가 쓰레기다,69,2,1
289,2022-07-01,호가창보니,111,0,0
290,2022-07-01,"금일 -13,000원 마감 봅니다.",76,0,0
291,2022-07-01,지난주 집 팔았다,88,0,1
292,2022-07-01,이렇게 빠지기도,190,1,0
293,2022-07-01,19만 후반 20만초반,122,0,1
294,2022-07-01,2020년 3월 5만원대였다 이정도면 아...,97,0,1
295,2022-07-01,이거  회사 망했냐,124,5,0
296,2022-07-01,폭망,62,1,0
297,2022-07-01,먼가 어마어마하다,82,1,0
298,2022-07-01,179볼수있것네,65,0,0
299,2022-07-01,이제 유가 급락하면 정치권에서,105,2,0
300,2022-07-01,하루에 장대음봉 연속 3개,77,1,0
301,2022-07-01,저 윤석열 찍엇어요!,71,0,0
302,2022-07-01,이번엔 2차 전지주,170,1,0
303,2022-07-01,외인지분률 보세요??,242,0,0
304,2022-07-01,차트상,143,2,0
305,2022-07-01,분할매수구간,402,4,3
306,2022-07-01,애들아 아직이야  곡소리 준비해,108,0,2
307,2022-07-01,참 힘든 종목,104,2,1
308,2022-07-01,보유중입니다만,74,0,0
309,2022-07-01,이주식은 싸다고 사면 또 흘러내려요......,126,1,0
310,2022-07-01,엑손 2.81%,77,0,0
311,2022-07-01,아니 ㅆㅃ 뭐때문에 이러는건데,112,1,0
312,2022-07-01,답글:아니 ㅆㅃ 뭐때문에 이러는건데,81,0,0
313,2022-07-01,사기꾼 주식,59,0,1
314,2022-07-01,차트가 ㅋㅋㅋ,55,0,0
315,2022-07-01,푸틴이,55,0,0
316,2022-07-01,정유 오를때  주식 오르지도 않고,109,4,0
317,2022-07-01,쓰레기주식,47,0,0
318,2022-07-01,회사에서 주식 작살 나도 방치하는이유가?,242,0,0
319,2022-07-01,마니 털었나…,76,1,0
320,2022-07-01,오우 형 ㅈ?네 돈 많으니까 물좀 시게 ...,86,1,0
321,2022-07-01,SK 그룹주는...,82,4,0
322,2022-07-01,한달 수면제 먹고나면,104,3,3
323,2022-07-01,꾸준하구나,92,1,1
324,2022-07-01,이정도 되면.............,133,2,0
325,2022-07-01,태원아 뭉가넘에게 같다바치고,70,2,4
326,2022-07-01,어제 싸다고 산 분들,154,2,0
327,2022-07-01,정유주 꿀이더니 ㅋㅋㅋㅋ,76,2,0
328,2022-07-01,주주친화적이다 못해,70,2,0
329,2022-07-01,정확히 작년 3월에 매수해서....,228,2,0
330,2022-07-01,OOO 공매도,56,0,0
331,2022-07-01,Sk그룹 진짜 짜증.,76,3,0
332,2022-07-01,주봉120일선 깨지고 폭락,56,0,1
333,2022-07-01,진짜 회사 망하는것 처럼 빠지네,58,0,0
334,2022-07-01,단타왕,54,0,0
335,2022-07-01,악재났나?,65,0,0
336,2022-07-01,SK,45,0,0
337,2022-07-01,크... 정말 멋진 주식이다. 냉철하게 ...,149,3,0
338,2022-07-01,이회사는,45,0,0
339,2022-07-01,배당이라도 많이주었으면 에스오일,76,5,0
340,2022-07-01,욕나오네,157,3,0
341,2022-07-01,이런 개잡주ㅋㅋ,71,2,0
342,2022-07-01,15만원,60,0,0
343,2022-07-01,너무 긴 기대는 마시길,204,17,1
344,2022-07-01,모아도 자동차주를 모으지,71,0,2
345,2022-07-01,오빠살살,58,0,1
346,2022-07-01,이래 저래 말많은 인간들은 투자라도 하고...,59,0,1
347,2022-07-01,이 회사,84,2,0
348,2022-07-01,이 주식 망한듯?,76,1,1
349,2022-07-01,어제 10%는 더 빠져야한다고 글 썼던 ...,127,0,3
350,2022-07-01,22까지 올까,210,1,2
351,2022-07-01,오늘 7자 한번 보게해주나?,64,0,1
352,2022-07-01,기관들아 그만좀 던져,78,0,1
353,2022-07-01,10프로 더 빠지면 물타기간다 ㅅㅂ..,62,0,1
354,2022-07-01,헬쥐애스홀 공장 재검토뉴스 보고도 감이 ...,86,0,0
355,2022-07-01,밑에 도화지가 새하얗다 쭉 내리꽂으면서 ...,48,0,0
356,2022-07-01,배당이라도줘라,68,1,0
357,2022-07-01,먼 간을보노 그냥 15만까지 쭉 바로빼자...,58,0,0
358,2022-07-01,흐하하하!내 저주가 통했군!!,86,0,2
359,2022-07-01,아니 에스오일보다 더 빠지는 이유가 뭐야...,81,0,0
360,2022-07-01,김준 최태원,52,1,0
361,2022-07-01,매일 4~5프로,52,0,0
362,2022-07-01,들어가야겟당 이제 ㅋㅋ,58,0,0
363,2022-07-01,얘기했지  절대  못말아올려,61,0,0
364,2022-07-01,빠질땐 1번,46,0,0
365,2022-07-01,어여 털사람 털고 나가야 정상화 돼요.....,61,0,2
366,2022-07-01,거봐 내리다가 바닥인척하고 개미들만 사고,66,0,1
367,2022-07-01,설마했는데...,69,0,0
368,2022-07-01,해도,64,1,0
369,2022-07-01,좀 심하네,71,1,1
370,2022-07-01,ㄱ ㅐ 18,68,1,0
371,2022-07-01,이 놈은,72,0,0
372,2022-07-01,4~5월에산 외국인 싸그리손실이네,205,2,3
373,2022-07-01,애매허다,103,0,0
374,2022-07-01,포ㅂㅅ 선정,132,1,0
375,2022-07-01,15만원 입쩌억,75,1,2
376,2022-07-01,찐골파기,91,3,0
377,2022-07-01,여가 차라리 sk온을 빨리 상장시키는게 ...,230,0,4
378,2022-07-01,1년  6개월전  가격이네,207,4,1
379,2022-07-01,애들아 오늘 안올라  500백원 오를때마...,98,0,1
380,2022-07-01,아잇 퉤퉤,60,0,0
381,2022-07-01,이야 코인처럼 폭락,83,2,0
382,2022-07-01,공매로 어제 15.96%?,133,1,0
383,2022-07-01,이노에 처물리신분들 평단 공개하실분?,368,1,0
384,2022-07-01,이자리서,78,0,0
385,2022-07-01,ㅋㅋ 500백원식 올라간다고 좋아하겠지,66,1,0
386,2022-07-01,개미 박멸 중,76,0,0
387,2022-07-01,오늘은 배터리로 빠지는것 같은데,105,2,0
388,2022-07-01,와우 진짜 최소 17.6,91,0,0
389,2022-07-01,진짜12만원오겠다,165,0,3
390,2022-07-01,태원아...뻘짓하고다니지마라.,125,3,0
391,2022-07-01,무섭게 내리박네,74,0,0
392,2022-07-01,어제 공매도 10만주,96,0,0
393,2022-07-01,이개잡주 오늘도 선봉에 섰네,106,5,0
394,2022-07-01,곡소리나는구나,75,0,0
395,2022-07-01,유가 올라서 오른게 없는데,89,0,0
396,2022-07-01,신저가 행진,76,0,0
397,2022-07-01,어제,71,0,0
398,2022-07-01,뻥튀기 사기 때문인가?,86,0,0
399,2022-07-01,퍼니하우올드림콤투루,59,0,1
400,2022-07-01,ㅋㅋㅋㅋ 야도 글럿네,82,3,2
401,2022-07-01,오늘 15만 갈  초석 잡자~쫌만  더떨...,62,0,1
