,날짜,댓글,조회수,좋아요,싫어요
296,2022-07-01,대통령을뽑은거냐,61,13,1
297,2022-07-01,왜 전라도와 빨치산 종자들은 반성을 안할...,50,5,9
298,2022-07-01,반등싯점이 언제냐면!,35,0,1
299,2022-07-01,필반 지수  브레이크 없다 ㅋㅋ,32,0,1
300,2022-07-01,>>,47,14,2
301,2022-07-01,형님들,77,1,14
302,2022-07-01,답글:형님들,17,0,1
303,2022-07-01,나스닥은 3배폭등후,47,3,1
304,2022-07-01,정치는 처음이라.....이따구다2,42,9,1
305,2022-07-01,two sexstones,52,8,3
306,2022-07-01,크로아티아 영부인 그곳에 있었다.,78,9,2
307,2022-07-01,윤재앙 찍은 련롬들 특징,65,22,2
308,2022-07-01,이준석대표는 공이 크니,45,2,6
309,2022-07-01,전세계가  문재인전통 하고친한데,57,10,2
310,2022-07-01,우리를 뭘로 보는 것인가?,45,10,2
311,2022-07-01,더이상 삼성이 아니다 쇄바리 쇄키들이  ...,35,2,3
312,2022-07-01,?좀 노무3끼덜,45,1,7
313,2022-07-01,ㅋㅋㅋㅋ좌파들이 삼전사는꼴이란 ㅋㅋㅋㅋ,35,1,3
314,2022-07-01,금리 7월에도 최하 빅스텝하면,44,1,1
315,2022-07-01,썩열이,35,8,1
316,2022-07-01,디비쪼으고 지랄이네,37,0,6
317,2022-07-01,안되겠다 문재인전대통령을 다시 모셔오자,64,15,5
318,2022-07-01,대한민국,38,0,4
319,2022-07-01,외국인,48,0,2
320,2022-07-01,해외 나가서 쩍 다 팔고 다니냐?,54,6,1
321,2022-07-01,술꾼을 뽑아놓고 일  잘 하길 바라는 틀...,57,16,2
322,2022-07-01,그래서 이죄명은 언제 감옥 가나요?,69,3,16
323,2022-07-01,여기 애덜 웃겨,44,1,11
324,2022-07-01,대구는 왜 심심하면 불로 절단 내나? 이...,39,5,1
325,2022-07-01,● 윤지옥 나토 면담 전부 취소,63,16,1
326,2022-07-01,대단한 대통령 나왔네,75,16,1
327,2022-07-01,>>,43,10,1
328,2022-07-01,사상최대 하락 월봉,50,3,1
329,2022-07-01,홍ㆍ짱ㆍ쪽ㆍ대ㆍ개ㆍ무  특.,37,1,2
330,2022-07-01,스탁론을 없애라  금융위,34,0,1
331,2022-07-01,솔직히 10만전자 무조건 간다더라,51,0,3
332,2022-07-01,답글:[삭제된 게시물의 답글]이준석 유승민 둘...,11,0,0
333,2022-07-01,정신병자가 넘쳐나는 떼한민국,53,4,4
334,2022-07-01,●●,29,0,3
335,2022-07-01,@@@ 윤석열에 악담 실패 저주 글들??,52,2,7
336,2022-07-01,이번달,43,2,1
337,2022-07-01,지능 낮은 짱깨버전. 내가? ㅋㅋㅋ,42,1,3
338,2022-07-01,미쳤다,94,10,2
339,2022-07-01,윤재앙 시대 옛날 생각이 많이 난다,62,7,2
340,2022-07-01,자기 주식 올리고  싶으면   예탁 대용...,30,1,1
341,2022-07-01,답글:자기 주식 올리고  싶으면   예탁 대용...,27,0,1
342,2022-07-01,개거품 물고 길바닥 혀로 핥어봐야 반성할...,31,3,1
343,2022-07-01,댓글조작 팀장급 검거. 자료1,47,5,6
344,2022-07-01,전라도가 왕따 당하는 이유 ㅡ,71,3,10
345,2022-07-01,중국의존도,42,0,2
346,2022-07-01,나쁜 금융위  신용담보 유예라니  다 알...,66,1,1
