,날짜,댓글,조회수,좋아요,싫어요
283,2022-07-01,카카오 움직임만 보면 잡주 혹은 주가조작...,51,2,0
284,2022-07-01,코스피,58,1,1
285,2022-07-01,아직도30조,76,0,1
286,2022-07-01,"와,,, 공포감 장난아닙니다,,,,,",117,0,1
287,2022-07-01,총알배송,53,0,0
288,2022-07-01,문재앙이랑 같이 나락가는,69,2,3
289,2022-07-01,지금 입성해도 될까요?,222,1,0
290,2022-07-01,이회사 망해나요??,132,2,0
291,2022-07-01,쳐죽일 카카오 4방,90,1,0
292,2022-07-01,오늘  왜  떨어지나요?,264,0,0
293,2022-07-01,더러은 나라의 주식이다,74,1,0
294,2022-07-01,이정도면,128,0,0
295,2022-07-01,3만원,94,2,0
296,2022-07-01,꼬숩꼬숩,71,3,0
297,2022-07-01,오늘도 조금,68,1,0
298,2022-07-01,카~~~,55,0,0
299,2022-07-01,마지막 물타기다 물타기,190,1,1
300,2022-07-01,껄껄껄 미쳤군,83,0,0
301,2022-07-01,참~~,71,2,0
302,2022-07-01,페이스북에 밀린 싸이월드 꼴..,180,1,0
303,2022-07-01,다 죽쟈는 건가,79,0,0
304,2022-07-01,67400 들어옴 이제 올라가자,92,0,0
305,2022-07-01,4억주 ㅋㅋ,102,0,0
306,2022-07-01,풀신용 5억치 매수했습니다.,338,1,3
307,2022-07-01,대책이없다,87,2,0
308,2022-07-01,5.22일 제가 67천원 간다했제?,89,1,0
309,2022-07-01,톡하나가지고,63,0,0
310,2022-07-01,7월달에 5만대에 안착하겠네...,56,0,0
311,2022-07-01,지수 2300도 그냥 깨버렸네...,57,0,0
312,2022-07-01,?개미 털기 그만 하고 올라가자?,54,0,1
313,2022-07-01,카카오가 1년전에 한 20만원 갔을 때 ...,112,0,1
314,2022-07-01,코스닥 개잡주 수준..,81,0,0
315,2022-07-01,하…. 진짜 10년 충성 주주지만..,125,0,0
316,2022-07-01,제발..,62,1,0
317,2022-07-01,진심궁금???,159,1,0
318,2022-07-01,김범수의장?,63,1,0
319,2022-07-01,일단 코스피 2000이 깨져야,83,0,0
320,2022-07-01,해쳐먹고,71,1,0
321,2022-07-01,앵두 회장님 큰그림,117,3,1
322,2022-07-01,시총,91,0,1
323,2022-07-01,배당이나 받고 존버 해야겠다 ㅜㅜ,189,0,2
324,2022-07-01,카카오,97,3,0
325,2022-07-01,항상 시총 첫페이지에 있었는데,58,0,0
326,2022-07-01,일단 손절하고 곱버스에서 만회해라...,114,0,0
327,2022-07-01,?,46,0,0
328,2022-07-01,적정주가 만육천원 ㅋㅋ,59,0,2
329,2022-07-01,가뜩이나 전 세계적 악재로 하락장에..,60,0,0
330,2022-07-01,ㅋㅋㅇ,48,2,0
331,2022-07-01,윤서결 리스크,94,4,1
332,2022-07-01,도대체,85,1,0
333,2022-07-01,6만4천 뚫리면 그 밑은 5만 4천이다~,82,0,1
334,2022-07-01,신저가 또갱신?,71,0,0
335,2022-07-01,오빠 거긴 안돼.!!!!!!!!!!!!!,130,0,0
336,2022-07-01,빨리빼시오,70,0,0
337,2022-07-01,앵두형은 평단이 얼마일까 ㅋ,146,1,0
338,2022-07-01,전문가인..,73,0,0
339,2022-07-01,7.44 가망있냐?,184,0,0
340,2022-07-01,개시삐~~,133,0,1
341,2022-07-01,이제는 반격이다 반격,83,1,0
342,2022-07-01,제발 손절해,77,1,0
343,2022-07-01,하락 대장주 ㅋㅋㅋㅋ,91,1,0
344,2022-07-01,경고했지요 이거 결국은 4만원이하로 간다...,121,4,1
345,2022-07-01,카카오뱅크 카카오페이 카카오게임즈 또 뭐...,101,0,0
346,2022-07-01,공매 OOO인,69,0,0
347,2022-07-01,개카오,55,3,0
348,2022-07-01,기분 억수로 좋다,88,2,0
349,2022-07-01,4만원간다,56,1,0
350,2022-07-01,OOO들아 손절해,85,1,0
351,2022-07-01,카카오 주주들 모두 다 한강 가 즈 아~...,77,3,0
352,2022-07-01,"신기한 영상, 유령 윤석열?",88,0,0
353,2022-07-01,빨리 빨리 말아 올려라,60,0,0
354,2022-07-01,누구하나 한당가야 오른다,55,0,0
355,2022-07-01,ㅈ카오 ㅋㅋ,70,0,0
356,2022-07-01,신뢰를 잃다,73,0,0
357,2022-07-01,손가락을 자르든 눈알을 파든 코스피208...,187,1,0
358,2022-07-01,"신나게 올리고, 팔고 챙기느라",72,1,0
359,2022-07-01,3만9천원대 진입,132,0,0
360,2022-07-01,52주 최저가 뚫으러 가즈아.!!!!!,79,1,0
361,2022-07-01,엥앵두만 아니였어도,260,10,0
362,2022-07-01,OOO,71,2,1
363,2022-07-01,개잡주 목표가 15만원 달성이 눈앞에 보...,200,2,1
364,2022-07-01,더 쳐내려라 조선개미들 득실득실하게,73,1,1
365,2022-07-01,공매도 때문에 작살남,154,5,1
366,2022-07-01,카카오 다합쳐라,95,2,0
367,2022-07-01,ㅅㅂ 그냥 망해라 카카오,80,2,0
368,2022-07-01,영두 ㅋㅋㅋ,105,0,1
369,2022-07-01,회장님 방송만 하면..,148,1,1
370,2022-07-01,앵두 바닥확인,133,1,1
371,2022-07-01,무차입 공매질,66,1,0
372,2022-07-01,공포 스럽다. 투자를 15년 이상 했는데...,286,5,1
373,2022-07-01,완도행......버스,80,1,3
374,2022-07-01,쌍바닥일까?,86,1,0
375,2022-07-01,카카오 적정가격보다 싸다.,93,0,1
376,2022-07-01,"증권가, 7월 코스피 2,200까지 추락...",141,1,0
377,2022-07-01,미친거냐?,80,1,0
378,2022-07-01,아직 물가회복도 안?는데 벌써 6만원?,87,1,0
379,2022-07-01,주가하락은 두째치고 더 문제는!,102,4,2
380,2022-07-01,ㅋㅋㅋㅋㅋ!!,63,1,0
381,2022-07-01,여름이라 한강물 아직 따뜻하다. 한강물 ...,102,2,2
382,2022-07-01,바닥찍어드리겠습니다 3만5천원,131,1,2
383,2022-07-01,공매헝/``````` 무서버..........,63,1,0
384,2022-07-01,주주를 개. 조 . 로 알더니,60,1,1
385,2022-07-01,이거 만원까지 올까요?,62,1,0
386,2022-07-01,카카오 맨날 조타고~~~~~,95,2,1
387,2022-07-01,내가 어제 엔씨 10프로 떨어 지는거  ...,122,2,1
388,2022-07-01,기어이 쌍바다을 찍냐..,143,2,1
389,2022-07-01,"개미가 너무 많아서 못올라간다. 외인 ,...",90,2,1
390,2022-07-01,ㅈㄹ을한다 ㅈㄹ을해아주근냐,66,1,0
391,2022-07-01,마! 육개장 퍼뜩 내오소~ㅋㅋㅋ,68,1,1
392,2022-07-01,쓰레기,63,1,1
393,2022-07-01,이거시,65,4,1
394,2022-07-01,1만8천원에 아가리쩌억 10분의 1토막 ...,80,1,1
395,2022-07-01,눈 딱 감고 낙하~,61,0,0
396,2022-07-01,마이너스6십,195,2,1
397,2022-07-01,여기서 반토막 난다!!,77,2,0
398,2022-07-01,저는,174,0,1
399,2022-07-01,하.. 너무 힘들어 죽고싶어,312,1,1
400,2022-07-01,■증시 ㅅㅂ  윤재앙이네~~■,96,7,2
401,2022-07-01,평단 13.45 -49.7% 어쩌죠?,523,2,0
402,2022-07-01,끝났다!!,110,3,0
403,2022-07-01,점심 먹었으니,73,1,1
404,2022-07-01,?오늘이 제일 시끄럽구나?,66,0,0
405,2022-07-01,매도 5만 밑으로,64,1,0
406,2022-07-01,영두가 한주에 두번이나,87,1,0
407,2022-07-01,-44%,105,2,0
408,2022-07-01,카카오 스벌 ㅋ,92,1,0
409,2022-07-01,"배당도JUNNA없는데, 이걸 왜사냐? ㅋ...",82,4,0
410,2022-07-01,카카오 꼴 좋다,76,4,2
411,2022-07-01,쓰레기 주식,115,2,1
412,2022-07-01,와 시ㅂ 개 ㅈ망이네,76,2,0
413,2022-07-01,국민주를 이러면 안되지...,68,0,0
414,2022-07-01,이게 다 윤재앙 때문이겠냐?? 하지만.....,103,3,5
415,2022-07-01,잘 생각 판단들해라 카카오 주가회복은,91,2,0
416,2022-07-01,ㅈ  됐어요,87,1,0
417,2022-07-01,"답글:카카오 들고계시면, 아직 팔지마시고",123,0,2
418,2022-07-01,윤재앙 뽑은쉐리들,101,5,1
419,2022-07-01,답글:윤재앙 뽑은쉐리들,103,0,3
420,2022-07-01,윤재앙 ㄱ 새끼,121,4,2
421,2022-07-01,적정가 6700원,97,0,0
422,2022-07-01,66600 악마 숫자 찍고 싶겠네..공매...,64,0,0
423,2022-07-01,가자 코스피 1600,82,0,1
424,2022-07-01,5만원 가겠네요,66,2,0
425,2022-07-01,카카오  오후에는 알게될텐데..,78,1,0
426,2022-07-01,이제 매수 준비해야게꾼,86,0,0
427,2022-07-01,조중동 항문견 기더기들 니들이 인간이냐,74,4,2
428,2022-07-01,카카오 문어발상장만안했어도 100만카카오...,89,1,0
429,2022-07-01,영두형이 저점이래요,133,0,0
430,2022-07-01,상습적 물적분할로 빈껍데기된 카카오..,72,1,0
