,날짜,댓글,조회수,좋아요,싫어요
342,2022-06-16,8월  259만호 주택공급 정책발표  윤...,689,12,3
343,2022-06-16,나라 망햇냐?,222,1,0
344,2022-06-16,시외 국장 모두 무너졌네.ㅡㅡ,260,0,0
345,2022-06-16,유럽증시 미선물 폭락중(속보,269,0,0
346,2022-06-16,사우디,260,1,0
347,2022-06-16,푸하하하하 무극만세,277,3,0
348,2022-06-16,아 아침에 팔걸,180,0,0
349,2022-06-16,2022.7월 한은 기준금리 0.75 인...,241,0,0
350,2022-06-16,하이ㅜ,171,0,0
351,2022-06-16,참 징하네..,196,1,0
352,2022-06-16,개인연금 해지했다.,346,1,0
353,2022-06-16,수주 그만해. 기사 그만 올려.,224,4,0
354,2022-06-16,기관이,250,2,0
355,2022-06-16,??,144,0,0
356,2022-06-16,왜 혼자 퍼렇건가!..,183,1,0
357,2022-06-16,ㅋㅋ 건설 개잡주,196,4,0
358,2022-06-16,@ 다시 이명박 대통령을 회장으로,218,3,1
359,2022-06-16,"외국님들, 기관님들 대단하십니다",173,0,0
360,2022-06-16,간다,135,0,1
361,2022-06-16,어이가 없네,228,4,0
362,2022-06-16,이놈은,176,5,0
363,2022-06-16,한심하네,164,3,0
364,2022-06-16,다 가는데,220,4,0
365,2022-06-16,빌빌대는 본주에서는 때려죽여도 수익 못본...,116,0,2
366,2022-06-16,우선주는 오르는데 이건 왜이럼?,275,3,0
367,2022-06-16,수주를 해도...,251,3,0
368,2022-06-16,물타기,235,1,0
369,2022-06-15,ㅋㅋㅋ,247,3,5
370,2022-06-15,645조.,548,11,1
371,2022-06-15,유일하게 빨갛네,218,4,0
372,2022-06-15,시간외,270,1,1
373,2022-06-15,서울의 43배,311,3,1
374,2022-06-15,터널공사 1조2천억 계약으로는. ㅠㅠ,323,3,1
375,2022-06-15,논에 물들어오네,235,3,0
376,2022-06-15,"코스피, 코스닥 중장기 단계별 지지선 분...",183,1,1
377,2022-06-15,"현대건설이 아무리 수주, 계약을 해도(코...",293,1,1
378,2022-06-15,내일 이면   또  오 르 리 ~~,153,2,1
379,2022-06-15,노난다.,143,1,1
380,2022-06-15,네옴시티 터널로만 끝날까?,371,5,2
381,2022-06-15,에ㅠ 집값하락에 원자재급등.이럴수뿐이,219,1,2
382,2022-06-15,의심하지말자..원전,283,8,0
383,2022-06-15,오~~~ 현건만 강하네~~~,200,4,0
384,2022-06-15,우와 끝없이 줄줄 내려가네 코스피,205,1,0
385,2022-06-15,조타~~,133,0,2
386,2022-06-15,현대건설 원전 솔루션 글로벌 1위 될것,300,4,0
387,2022-06-15,1프로라도 오르고 얘기하지,247,2,0
388,2022-06-15,어차피..,204,2,1
389,2022-06-15,건설주 ㄷㄷ국토부 화물연대  협상타결,288,7,0
390,2022-06-15,.,236,4,0
391,2022-06-15,원전,186,0,0
392,2022-06-14,일단  굿  뉴우스  ~!!,663,12,2
393,2022-06-14,현대건설 힐스테이트문제점,495,6,15
394,2022-06-14,머 큰거잇나,367,2,1
395,2022-06-14,어찌 맨날 수주는 하는데..;주가는?,359,5,0
396,2022-06-14,끈기를 가져라. 개잡주 아니다 우량주다.,253,9,1
397,2022-06-14,대박,402,9,2
398,2022-06-14,비젼은 좋은데 혼란한 상황에 뜬구름 공시...,260,1,0
399,2022-06-14,사우디 국왕은 머하나,279,8,0
400,2022-06-14,"“굿바이 탈원전”…현대건설, 차세대 원전...",427,4,4
401,2022-06-14,현대건설 시작인가?,525,9,1
402,2022-06-14,현대건설이,256,5,0
403,2022-06-14,"현대건설, 차세대 원전사업 로드맵 시행....",218,2,0
404,2022-06-14,"현대건설, 삼성물산 컨소시엄 계약체결",386,7,1
405,2022-06-14,임기 채우기 힘들거 같구나,371,8,8
406,2022-06-14,노름판이 따로 없네,228,2,1
407,2022-06-14,사우디 네옴 18조 수주,893,10,1
408,2022-06-14,짜장뽑은죄... 망국의 길로(속보),362,12,13
409,2022-06-14,"공시는 떴는 데, 내용은 없네 ㅋㅋ",210,0,4
410,2022-06-14,현대건설 중동수주 공시떳습니다!!!,532,8,2
411,2022-06-14,장난이 심한거 아니오 형님들,164,1,0
412,2022-06-14,ㄱ빙시,102,0,0
413,2022-06-14,"미국, 러시아, 중국 때문에 죠졌다",223,1,0
414,2022-06-14,드디어 몰빵 타이밍이 오긴 오는구나,144,0,1
415,2022-06-14,"[단독] 삼성물산·현대건설, 사우디 미래...",442,6,1
416,2022-06-14,오늘도,140,0,0
417,2022-06-14,아놔,306,2,0
418,2022-06-13,지금도 버티란다!,169,0,0
419,2022-06-13,무극선생 코메디,313,6,0
420,2022-06-13,답글:무극선생 코메디,354,2,0
421,2022-06-13,우 전쟁은 언제 끝나나요?,281,1,0
422,2022-06-13,답글:우 전쟁은 언제 끝나나요?,214,1,0
423,2022-06-13,2만원 가즈아 싸게 담아보자,204,1,0
424,2022-06-13,내 손모가지 분질러버리고싶네,168,3,0
425,2022-06-13,내인 폭등한다는 놈?,153,1,0
426,2022-06-13,공매도,175,1,0
427,2022-06-13,정말 주식 접고 싶은 날이다,318,4,0
428,2022-06-13,또 날 잡았나,161,0,0
429,2022-06-13,우와 금요일 익절 신의 천수,266,1,0
430,2022-06-13,그어떤 녀석보다 더한,290,0,0
431,2022-06-13,건설주 오늘이 최고가.,251,1,2
432,2022-06-13,오늘은 너나할 것 없이 떨어지네요,210,1,1
433,2022-06-13,와,141,0,0
434,2022-06-13,와 오늘 맛탱이가네.,322,0,0
435,2022-06-12,"★★""이러다 아파트 건설현장 '올스톱'""...",421,0,1
436,2022-06-11,가지가지,949,0,17
437,2022-06-11,주식 접습니다.,801,3,15
438,2022-06-10,어이여디여~,298,3,0
439,2022-06-10,6만원,587,6,3
440,2022-06-10,한국장 굉장히 안 좋은데(불안한 시장속에...,435,6,2
441,2022-06-10,역시 잡주군?,251,4,0
442,2022-06-10,화물연대 파업인데 건설섹터는 가네.,277,4,0
443,2022-06-10,뭔 일이여 ?,229,2,0
444,2022-06-10,어인 일로...,249,3,0
445,2022-06-10,오후장에 반등할련나(코스피지수 외국인들 ...,250,0,1
446,2022-06-10,곧 갑니다,394,2,1
447,2022-06-10,오늘 골로  가는구나,152,0,1
448,2022-06-10,휴!,241,2,2
449,2022-06-09,어제는,211,1,1
450,2022-06-09,연기금시8늄 매도87053주-개관ㅁㅊ늄 ...,397,11,0
451,2022-06-09,지옥이구나,214,2,0
452,2022-06-09,어제와 반대로,199,1,0
453,2022-06-09,현대로템이 가는 길이,212,0,1
454,2022-06-09,답글:[삭제된 게시물의 답글]다들 평단 까보자...,663,0,1
455,2022-06-09,개관시래기쉐ㅋ 매도7.4만주-연기금개늄 ...,193,2,0
456,2022-06-09,신영똥걸레 증권쉐키 매도29382주(= ...,207,5,0
457,2022-06-09,짜증난다,215,4,0
458,2022-06-09,지수 영향도  아닌것같고,217,3,0
459,2022-06-09,연기금 ㅁㅊ갸쉐ㅋ 20일째 연속매도 갸ㅈ...,164,5,0
460,2022-06-09,"위험/매도후 현금확보, 더 떨어짐",222,1,1
461,2022-06-09,지방 투기 대표 세종시 폭락중? 무대포 ...,192,1,0
