,날짜,댓글,조회수,좋아요,싫어요
248,2022-07-01,악재 뉴스 나왔네,344,0,1
249,2022-07-01,대만 yageo 주가 보라니깐요,297,5,1
250,2022-07-01,거의 모든 종목이,187,1,1
251,2022-07-01,공시 띄우라고,259,6,1
252,2022-07-01,수급 지독하게 안좋네,212,5,0
253,2022-07-01,테슬라 뉴스보고 매수한사람들 현재,273,5,1
254,2022-07-01,삼성구룹도 예날처럼 더러운 친일수구세력에...,166,0,1
255,2022-07-01,빅 마우스,161,0,0
256,2022-07-01,이 종목이,184,2,0
257,2022-07-01,목표가,216,1,1
258,2022-07-01,이쯤되면 윤석렬 리스크,197,3,0
259,2022-07-01,128에,177,1,0
260,2022-07-01,제대로된 공시 안나오는이상,187,0,1
261,2022-07-01,K주식 또내려간다,159,1,0
262,2022-07-01,평단 17이다,332,0,1
263,2022-07-01,와 인정사정없이 패는구만,139,0,0
264,2022-07-01,지금이라도 이노텍으로 간다,140,0,0
265,2022-07-01,내릴때는 1등 오를때는 꼴등,150,2,0
266,2022-07-01,이쯤 돼면,175,1,0
267,2022-07-01,계속 현금화하라고 사회운동을 펼치는 이유,186,2,0
268,2022-07-01,대형주가 맞나 내리는데는 일등 소형주보다...,138,1,0
269,2022-07-01,대피혀~,136,0,0
270,2022-07-01,공시가,165,1,1
271,2022-07-01,삼성에스디에스보다 주가가 낮네,173,1,0
272,2022-07-01,ㅋㅋㅋ,142,1,0
273,2022-07-01,욕 나오지만,130,0,0
274,2022-07-01,석렬 개사기 선물매수포  또 한건했쟈~,118,0,0
275,2022-07-01,삼성전기 왜 잡주가 되버렸나,148,1,0
276,2022-07-01,주가 폭락해야 경영진 정신차림,124,0,0
277,2022-07-01,다른데 다올라도 삼성전기만 못 오르쥬,147,3,0
278,2022-07-01,매도다 던져라 폭락이다,123,0,0
279,2022-07-01,개미들에게 고함,147,0,0
280,2022-07-01,봐,133,0,0
281,2022-07-01,소형주 기판업체도 다오르는데,127,0,0
282,2022-07-01,답글:[삭제된 게시물의 답글]중국 의존도 높은...,131,0,0
283,2022-07-01,찬티들은 마지막 탈출기회도 노쳤쥬?,116,0,0
284,2022-07-01,삼전은 좋은주식이다,122,0,0
285,2022-07-01,정말 욕을 안할수없는 회사네,131,1,0
286,2022-07-01,프로그램  매도  시작,119,0,0
287,2022-07-01,악질도 이런악질이없네,137,0,0
288,2022-07-01,탈 중국 대형 악재,183,2,1
289,2022-07-01,죽었다,142,0,1
290,2022-07-01,와 삼성전기 천원이나 올랐다!!!!!!,128,0,0
291,2022-07-01,이노텍에비하면,160,3,0
292,2022-07-01,언제는 목표가 올려서 상승 했냐,160,4,0
293,2022-07-01,우리나라도 이번달 빅스텝인데 어찌 오르나,164,1,1
294,2022-07-01,외인연속매수5조계약테슬라자율주행삼성전기급...,188,3,0
295,2022-07-01,"""삼성전기, 2분기 실적 감소 전망에 목...",199,2,1
296,2022-07-01,상해 삼전기 상?,155,1,0
297,2022-07-01,위험에 대비하세요,150,1,0
298,2022-07-01,"성탄절이 토요일, 일요일일 경우 월요일을...",144,1,2
299,2022-07-01,토론방   보 니,243,2,1
300,2022-07-01,탈중국하면 mlcc는 어디에 팜?ㅋㅋ,210,2,0
301,2022-07-01,야선 0.7%상승,246,0,3
302,2022-07-01,답글:이자슥 지  돈벌었다고 자랑질하다,144,1,0
303,2022-07-01,아 조ㅈ됐네,226,1,0
304,2022-06-30,삼성전기 광고글 그만 올려라,176,1,0
305,2022-06-30,중국은 빨간불,112,0,1
306,2022-06-30,카메라모듈 관련산업 뉴스모음. 2022....,133,0,0
307,2022-06-30,쌍바닥이네.,297,0,0
308,2022-06-30,계속 얘기하지만,165,4,1
309,2022-06-30,외국인이 왜 사겠니,328,6,1
310,2022-06-30,11만을 향해,129,2,0
311,2022-06-30,불경기로,295,2,0
312,2022-06-30,기관이,155,1,0
313,2022-06-30,진짜 mlcc ㅈ된거 같은데 ㅋㅋㅋ,218,1,2
314,2022-06-30,안티도 찬티도 다 나가라,160,2,0
315,2022-06-30,윤짜장  선물 매도 친 거  맞쟈~,195,0,3
